exp_key,RMSE_annual,RMSE_winter,R2_annual,R2_winter,Bias_annual,Bias_winter,n_preds,n_annual,n_winter,E_ZERO_RMSE_annual,Delta_vs_ZERO_annual,E_ZERO_RMSE_winter,Delta_vs_ZERO_winter
TL_CH_to_ISL_G10_Y20_seed4,1.153770332161247,0.7527608403901948,0.7989062699707806,0.43558575794224996,-0.3204130608191605,-0.2925082602305338,2444,1164,1280,2.750572565450484,-1.5968022332892369,1.2140721489408826,-0.4613113085506878
TL_CH_to_ISL_G10_Y20_seed5,1.2238458045574794,0.7703055065713832,0.7737371767817165,0.4089694471717845,-0.27383025277316364,-0.2548539699520916,2444,1164,1280,2.750572565450484,-1.5267267608930044,1.2140721489408826,-0.44376664236949936
TL_CH_to_ISL_G10_Y20_seed6,1.1258538478207871,0.7423169677578693,0.8085198196396761,0.45113858307279375,-0.2658193518257223,-0.28859746726229785,2444,1164,1280,2.750572565450484,-1.6247187176296967,1.2140721489408826,-0.4717551811830133
TL_CH_to_ISL_G10_Y20_seed7,1.2512285134498322,0.7488295846415526,0.7634989569991061,0.44146561428157305,-0.3573500820246759,-0.23485015323385597,2444,1164,1280,2.750572565450484,-1.4993440520006516,1.2140721489408826,-0.46524256429933
TL_CH_to_ISL_G10_Y20_seed8,1.0605489541642297,0.7340482374655317,0.8300891020527906,0.463298106526151,-0.07525233696518895,-0.17140999264083803,2444,1164,1280,2.750572565450484,-1.6900236112862541,1.2140721489408826,-0.48002391147535084
TL_CH_to_ISL_G10_Y20_seed9,1.2238749478453526,0.7706845722156928,0.7737264007164981,0.40838761437935356,-0.023827313301489524,-0.15841621810104697,2444,1164,1280,2.750572565450484,-1.5266976176051312,1.2140721489408826,-0.4433875767251898
TL_CH_to_ISL_G10_Y2_seed1,1.5865247465712833,0.852433250020243,0.6197637692328885,0.27622314683699944,0.42196717407695206,-0.12493417630903422,2444,1164,1280,2.750572565450484,-1.1640478188792005,1.2140721489408826,-0.3616388989206396
TL_CH_to_ISL_G10_Y2_seed10,1.472338331190639,0.8613908583269049,0.6725273513153034,0.2609319231033166,-0.5483221350512963,-0.330809098854661,2444,1164,1280,2.750572565450484,-1.2782342342598447,1.2140721489408826,-0.3526812906139777
TL_CH_to_ISL_G10_Y2_seed2,1.5866295558713694,0.8781592712376911,0.619713529096811,0.23187746128955966,0.4543069425675877,0.03421895494684577,2444,1164,1280,2.750572565450484,-1.1639430095791143,1.2140721489408826,-0.33591287770319145
TL_CH_to_ISL_G10_Y2_seed3,1.3647710055018085,0.7957027518044094,0.7186289769159991,0.3693539977195892,-0.12441153284098275,-0.027677772287279367,2444,1164,1280,2.750572565450484,-1.3858015599486753,1.2140721489408826,-0.41836939713647314
TL_CH_to_ISL_G10_Y2_seed4,1.7041386620517878,0.9182890383892484,0.5612979599884126,0.1600707077370528,-0.141404913898391,0.028177338652312756,2444,1164,1280,2.750572565450484,-1.046433903398696,1.2140721489408826,-0.2957831105516342
TL_CH_to_ISL_G10_Y2_seed5,1.3956047841091652,0.7727868825694227,0.7057715295706463,0.40515555479771215,0.35396303536043955,0.029536786302924157,2444,1164,1280,2.750572565450484,-1.3549677813413186,1.2140721489408826,-0.4412852663714598
TL_CH_to_ISL_G10_Y2_seed6,1.7801294764912396,0.8793113812612965,0.5213004952949158,0.22986064674927353,-0.07720921280765042,-0.16209488618187606,2444,1164,1280,2.750572565450484,-0.9704430889592441,1.2140721489408826,-0.33476076767958607
TL_CH_to_ISL_G10_Y2_seed7,1.7520810928125403,0.9103642767962813,0.5362667875023883,0.17450519995018143,0.1326610483613211,0.07615432341117412,2444,1164,1280,2.750572565450484,-0.9984914726379435,1.2140721489408826,-0.30370787214460127
TL_CH_to_ISL_G10_Y2_seed8,1.8877800645315659,0.908811408141317,0.4616526420342465,0.17731900039116244,-0.669592830989369,-0.3739034572150558,2444,1164,1280,2.750572565450484,-0.8627925009189179,1.2140721489408826,-0.30526074079956556
TL_CH_to_ISL_G10_Y2_seed9,1.3937861695858351,0.8436401256425353,0.7065378490022247,0.2910781168723562,-0.10387576796447288,-0.24208960097748786,2444,1164,1280,2.750572565450484,-1.3567863958646487,1.2140721489408826,-0.37043202329834723
TL_CH_to_ISL_G10_Y30_seed1,1.265332154378308,0.818276751664168,0.758137307226511,0.33306370592305756,0.051323968776312894,-0.14600745744537563,2444,1164,1280,2.750572565450484,-1.4852404110721757,1.2140721489408826,-0.39579539727671453
TL_CH_to_ISL_G10_Y30_seed10,1.1695522316563547,0.7381552547358824,0.7933673055108142,0.45727558584905204,-0.18662910683150963,-0.23880558160599322,2444,1164,1280,2.750572565450484,-1.581020333794129,1.2140721489408826,-0.47591689420500016
