exp_key,RMSE_annual,RMSE_winter,R2_annual,R2_winter,Bias_annual,Bias_winter,n_preds,n_annual,n_winter,E_ZERO_RMSE_annual,Delta_vs_ZERO_annual,E_ZERO_RMSE_winter,Delta_vs_ZERO_winter
TL_CH_to_ISL_G10_Y1_seed20,1.761763792283167,0.8750243345572096,0.5311270749184265,0.23735190634470005,-0.3514302630502334,-0.16539158651139588,2444,1164,1280,2.750572565450484,-0.9888087731673167,1.2140721489408826,-0.33904781438367293
TL_CH_to_ISL_G10_Y1_seed3,1.7434583970572928,0.9762456549060993,0.5408199911013432,0.05070289837658315,0.1070730549977817,-0.2744902965379879,2444,1164,1280,2.750572565450484,-1.007114168393191,1.2140721489408826,-0.2378264940347833
TL_CH_to_ISL_G10_Y1_seed4,2.491367852265029,1.0238603715172734,0.062361336144530655,-0.04415601585066398,1.4765135836099432,0.4213449385948479,2444,1164,1280,2.750572565450484,-0.2592047131854547,1.2140721489408826,-0.19021177742360917
TL_CH_to_ISL_G10_Y1_seed5,1.9364721072088071,0.9057828290560364,0.4335229931716834,0.1827929698907539,0.6850330791471341,0.29357093821745367,2444,1164,1280,2.750572565450484,-0.8141004582416766,1.2140721489408826,-0.3082893198848462
TL_CH_to_ISL_G10_Y1_seed6,2.4413752350043376,1.062778865628043,0.09961372825296633,-0.12504461685824952,-1.2829382497164392,-0.3974954121047631,2444,1164,1280,2.750572565450484,-0.30919733044614617,1.2140721489408826,-0.15129328331283953
TL_CH_to_ISL_G10_Y1_seed7,2.043836982934371,0.9442495053808386,0.36896666521996613,0.11190902011999393,-0.6219915860553378,0.12844955958426,2444,1164,1280,2.750572565450484,-0.7067355825161128,1.2140721489408826,-0.26982264356004393
TL_CH_to_ISL_G10_Y1_seed8,2.0569697568675553,0.9794822111829186,0.360831140556351,0.044398037414295266,0.47879820050754907,-0.4180252639343962,2444,1164,1280,2.750572565450484,-0.6936028085829284,1.2140721489408826,-0.234589937757964
TL_CH_to_ISL_G10_Y1_seed9,1.9910447796629482,1.1101350531581593,0.4011447650953833,-0.22753973505014735,0.0156299201483579,-0.3659344793530181,2444,1164,1280,2.750572565450484,-0.7595277857875355,1.2140721489408826,-0.10393709578272325
TL_CH_to_ISL_G10_Y20_seed1,1.1871114239824128,0.851828972442805,0.7871161265114648,0.2772489329700232,-0.33550442404456154,-0.3221789343515411,2444,1164,1280,2.750572565450484,-1.563461141468071,1.2140721489408826,-0.3622431764980776
TL_CH_to_ISL_G10_Y20_seed10,1.2216427977684898,0.8183924021828226,0.7745510209832225,0.33287517073902484,0.05449190200706528,-0.11361571620218455,2444,1164,1280,2.750572565450484,-1.528929767681994,1.2140721489408826,-0.39567974675805995
TL_CH_to_ISL_G10_Y20_seed11,1.254621013233805,0.8002089413817973,0.762214751242856,0.36219087745808765,-0.04400603872599061,-0.05948630457278341,2444,1164,1280,2.750572565450484,-1.4959515522166789,1.2140721489408826,-0.41386320755908523
TL_CH_to_ISL_G10_Y20_seed12,1.1830696813318837,0.8151621680185441,0.7885632646322682,0.33813112503583465,0.09258970449265745,-0.02403935557231307,2444,1164,1280,2.750572565450484,-1.5675028841186,1.2140721489408826,-0.3989099809223384
TL_CH_to_ISL_G10_Y20_seed13,1.2536476221279482,0.7864755462098444,0.7625835769775607,0.38389550910416026,0.11670384696873602,-0.07974526572506875,2444,1164,1280,2.750572565450484,-1.4969249433225356,1.2140721489408826,-0.42759660273103817
TL_CH_to_ISL_G10_Y20_seed14,1.2067384316701149,0.8483454383271479,0.7800185383593343,0.28314819206153286,-0.05785606304804484,-0.10076743501704186,2444,1164,1280,2.750572565450484,-1.543834133780369,1.2140721489408826,-0.36572671061373463
TL_CH_to_ISL_G10_Y20_seed15,1.2397376832581382,0.8796190925810006,0.7678228907954178,0.22932153838111746,0.10223369185150284,-0.03218276710249483,2444,1164,1280,2.750572565450484,-1.5108348821923456,1.2140721489408826,-0.334453056359882
TL_CH_to_ISL_G10_Y20_seed16,1.173721117049645,0.8253808158107192,0.7918915897887981,0.32143310524816204,-0.065883610896843,-0.20633603155147284,2444,1164,1280,2.750572565450484,-1.5768514484008387,1.2140721489408826,-0.38869133313016335
TL_CH_to_ISL_G10_Y20_seed17,1.163863846797168,0.8564762073373281,0.7953724282070057,0.2693413454154232,-0.22004176660911323,-0.18757536655757576,2444,1164,1280,2.750572565450484,-1.5867087186533158,1.2140721489408826,-0.35759594160355446
TL_CH_to_ISL_G10_Y20_seed18,1.225136371035294,0.8308384405094578,0.7732597290884667,0.3124297284874398,-0.28524573774579465,-0.21820508104283362,2444,1164,1280,2.750572565450484,-1.5254361944151897,1.2140721489408826,-0.3832337084314248
TL_CH_to_ISL_G10_Y20_seed19,1.1808890776685768,0.8487100431935434,0.7893419758447181,0.2825318775000336,-0.12333534816696062,-0.19612570209428667,2444,1164,1280,2.750572565450484,-1.569683487781907,1.2140721489408826,-0.3653621057473392
TL_CH_to_ISL_G10_Y20_seed2,1.2371133814097646,0.8644878493482694,0.7688048048451087,0.25560797094531584,0.1038765600559228,-0.03846784576307982,2444,1164,1280,2.750572565450484,-1.5134591840407192,1.2140721489408826,-0.34958429959261317
TL_CH_to_ISL_G10_Y20_seed20,1.1765103220230175,0.8081667895309461,0.7909013260933755,0.3494421426842176,-0.21591164683763103,-0.19803311247378588,2444,1164,1280,2.750572565450484,-1.5740622434274663,1.2140721489408826,-0.40590535940993644
TL_CH_to_ISL_G10_Y20_seed3,1.1975379634978343,0.8263152903647104,0.7833601356866394,0.3198957240978789,0.14595693275588484,-0.16222886680625379,2444,1164,1280,2.750572565450484,-1.5530346019526495,1.2140721489408826,-0.38775685857617215
TL_CH_to_ISL_G10_Y20_seed4,1.2121088875623252,0.812903041534534,0.7780561750958246,0.34179462565952135,-0.10237683266196464,-0.16180767987389116,2444,1164,1280,2.750572565450484,-1.5384636778881586,1.2140721489408826,-0.4011691074063486
TL_CH_to_ISL_G10_Y20_seed5,1.1957657301430584,0.8738108934014576,0.7840008707814143,0.23946564622144817,-0.026029253538531538,-0.15287164957262575,2444,1164,1280,2.750572565450484,-1.5548068353074254,1.2140721489408826,-0.340261255539425
TL_CH_to_ISL_G10_Y20_seed6,1.2174301021332603,0.8014814823071855,0.7761032101877614,0.36016069877040546,-0.34468812777107116,-0.21114944182336332,2444,1164,1280,2.750572565450484,-1.5331424633172235,1.2140721489408826,-0.41259066663369703
TL_CH_to_ISL_G10_Y20_seed7,1.166460696790596,0.8668334805771188,0.7944582664107963,0.2515629447197867,-0.2136630516537686,-0.25203476785682144,2444,1164,1280,2.750572565450484,-1.5841118686598878,1.2140721489408826,-0.3472386683637637
TL_CH_to_ISL_G10_Y20_seed8,1.2079181328475408,0.8907386072193679,0.7795882226728983,0.20971365198028957,-0.024484595277465087,0.003171417606063187,2444,1164,1280,2.750572565450484,-1.542654432602943,1.2140721489408826,-0.32333354172151463
TL_CH_to_ISL_G10_Y20_seed9,1.35381973531286,0.7713414785197603,0.7231264453344832,0.40737864248837297,0.27225004579500645,0.00154730174690485,2444,1164,1280,2.750572565450484,-1.3967528301376237,1.2140721489408826,-0.44273067042112224
