POLITICAL_UNIT,NAME,WGMS_ID,YEAR,POINT_ID,FROM_DATE,TO_DATE,POINT_LAT,POINT_LON,POINT_ELEVATION,POINT_BALANCE,POINT_BALANCE_UNCERTAINTY,DENSITY,DENSITY_UNCERTAINTY,BALANCE_CODE,REMARKS
IS,,,2000,hn9v,19990923,20000923,64.96554685,-18.91772768,899.0,-4.4,,593.0,,BA,
IS,,,2001,hn9v,20000923,20010928,64.96554685,-18.91772768,895.2,-3.02,,523.0,,BA,
IS,,,2003,hn9v,20021005,20030924,64.96554685,-18.91772768,887.7,-2.91,,572.0,,BA,
IS,,,2004,hn9v,20030924,20041006,64.96554685,-18.91772768,884.0,-4.86,,576.0,,BA,
IS,,,2005,hn9v,20041006,20051005,64.96554685,-18.91772768,881.7,-2.46,,507.0,,BA,
IS,,,2006,hn9v,20051005,20060915,64.96554685,-18.91772768,879.5,-3.3,,508.0,,BA,
IS,,,2007,hn9v,20060915,20070919,64.96554685,-18.91772768,877.2,-3.88,,545.0,,BA,
IS,,,2008,hn9v,20070919,20081009,64.96554685,-18.91772768,874.9,-2.24,,496.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,1997,L01,,19971012,64.4950991666667,-20.431969833333,538.154990237845,-5.75,,494.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2002,L01,20011005,20021031,64.49436,-20.43561,486.0,-7.371,,604.891656804734,,BA,
IS,HAGAFELLSJOEKULL WEST,,2003,L01,20021031,20031023,64.50321,-20.46519,500.0,-7.992,,500.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2004,L01,20031023,20041022,64.50407,-20.4632,514.0,-8.469,,600.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2005,L01,20041022,20051013,64.50402,-20.46323,502.0,-6.399,,579.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2006,L01,20051013,20061121,64.50404,-20.46316,498.0,-7.178,,559.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2007,L01,20061121,20071108,64.50675,-20.46371,522.0,-7.617,,680.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2008,L01,20071108,20081121,64.51056,-20.45788,579.0,-7.056,,526.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2009,L01,20081121,20091021,64.51058,-20.45799,571.0,-6.372,,725.5,,BA,
IS,HAGAFELLSJOEKULL WEST,,2010,L01,20091021,20101124,64.510635,-20.457781,565.0,-8.172,,222.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2011,L01,20101124,20110930,64.510689,-20.457951,555.0,-5.49,,572.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2012,L01,20110930,20121001,64.510612,-20.457878,549.0,-6.042,,480.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2013,L01,20121001,20131030,64.510612,-20.457878,549.0,-5.068,,330.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2014,L01,20131030,20141024,64.513969,-20.45064,591.0,-6.021,,730.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2015,L01,20141024,20151019,64.514183,-20.450462,589.0,-3.69,,486.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2016,L01,20151019,20161104,64.514114,-20.450483,583.0,-7.461,,548.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2017,L01,20161104,20171021,64.514168,-20.450434,577.0,-6.777,,470.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2018,L01,20171021,20181005,64.51413,-20.450449,570.0,-5.31,,550.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2019,L01,20181005,20191114,64.514122,-20.45047,563.0,-8.9,,,,BA,
IS,HAGAFELLSJOEKULL WEST,,2020,L01,20191114,20201019,64.5162574310755,-20.4460854302584,590.45599423897,-6.453,,648.148148148148,,BA,
IS,HAGAFELLSJOEKULL WEST,,2021,L01,20201019,20211112,64.5162813671851,-20.4459864764311,585.89,-5.508,,598.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2022,L01,20211112,20221006,64.5162813671851,-20.4459864764311,585.89,-6.05,,590.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,1997,L02,,19971012,64.5265528333327,-20.433437333333,759.169989457291,-2.78,,521.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,1998,L02,19971012,19980916,64.5155,-20.42321,696.0,-4.877,,557.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,1999,L02,19980916,19990928,64.51501,-20.42355,695.0,-4.563,,519.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2000,L02,19990928,20001004,64.51541,-20.42279,700.0,-3.618,,525.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2001,L02,20001004,20011005,64.51497,-20.42347,694.0,-4.086,,488.636363636364,,BA,
IS,HAGAFELLSJOEKULL WEST,,2002,L02,20011005,20021015,64.51535,-20.42317,692.0,-6.156,,553.939285714286,,BA,
IS,HAGAFELLSJOEKULL WEST,,2003,L02,20021015,20031023,64.51912,-20.44492,688.0,-4.986,,514.492506452362,,BA,
IS,HAGAFELLSJOEKULL WEST,,2004,L02,20031023,20041016,64.5189,-20.44523,686.0,-5.25,,600.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2005,L02,20041016,20051013,64.51884,-20.44524,679.0,-3.483,,544.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2006,L02,20051013,20061018,64.5186,-20.44556,676.0,-4.401,,650.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2007,L02,20061018,20070925,64.51887,-20.44537,676.0,-4.905,,540.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2008,L02,20070925,20081003,64.51885,-20.4452,669.0,-4.851,,547.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2009,L02,20081003,20091021,64.51889,-20.44535,665.0,-4.671,,581.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2010,L02,20091021,20101004,64.51857,-20.44557,658.0,-7.956,,410.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2011,L02,20101004,20111118,64.518921,-20.445332,656.0,-5.391,,490.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2012,L02,20111118,20121001,64.531059,-20.431654,751.0,-2.817,,535.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2013,L02,20121001,20131119,64.531059,-20.431654,751.0,-3.258,,478.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2014,L02,20131119,,64.530701,-20.432091,743.0,-4.761,,612.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2015,L02,,20151019,64.530746,-20.431883,742.0,-3.114,,492.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2016,L02,20151019,20161104,64.531441,-20.430948,745.0,-4.258,,550.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2017,L02,20161104,20171021,64.531471,-20.431019,743.0,-4.149,,600.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2018,L02,20171021,20181005,64.531387,-20.431082,739.0,-2.475,,599.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2019,L02,20181005,20191114,64.531464,-20.431141,738.0,-6.867,,693.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2020,L02,20191114,20201019,64.5315206210618,-20.4310404222434,737.30333606363,-3.276,,628.571428571429,,BA,
IS,HAGAFELLSJOEKULL WEST,,2021,L02,20201019,20211112,64.5315140085418,-20.430907846674,736.12,-3.6,,590.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2022,L02,20211112,20221006,64.5315140085418,-20.430907846674,736.12,-3.33,,590.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,1997,L03,,19971012,64.5501091666667,-20.4171085,890.643778523767,-1.6,,627.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,1998,L03,19971012,19980916,64.55022,-20.40795,896.0,-2.7,,480.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,1999,L03,19980916,19990928,64.54996,-20.40785,899.0,-1.206,,506.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2000,L03,19990928,20001004,64.54951,-20.40811,898.0,-1.035,,502.53807106599,,BA,
IS,HAGAFELLSJOEKULL WEST,,2001,L03,20001004,20011005,64.54996,-20.40767,897.0,-2.106,,497.854077253219,,BA,
IS,HAGAFELLSJOEKULL WEST,,2002,L03,20011005,20021015,64.55038,-20.40733,896.0,-2.664,,498.500828025478,,BA,
IS,HAGAFELLSJOEKULL WEST,,2003,L03,20021015,20031023,64.55038,-20.4072,897.0,-2.403,,599.69604010927,,BA,
IS,HAGAFELLSJOEKULL WEST,,2004,L03,20031023,20041016,64.55043,-20.40731,896.0,-3.195,,619.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2005,L03,20041016,20051013,64.55039,-20.40731,890.0,-1.53,,570.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2006,L03,20051013,20061018,64.55041,-20.40726,892.0,-2.16,,550.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2007,L03,20061018,20070925,64.55036,-20.4075,889.0,-2.471,,586.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2008,L03,20070925,20081003,64.55041,-20.4073,888.0,-3.087,,534.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2009,L03,20081003,20091021,64.55041,-20.40737,884.0,-1.881,,583.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2010,L03,20091021,20101004,64.550331,-20.407387,884.0,-4.833,,439.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2011,L03,20101004,20111118,64.550377,-20.407084,882.0,-1.818,,467.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2012,L03,20111118,20121001,64.5504,-20.407137,881.0,-1.242,,533.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2013,L03,20121001,20131119,64.5504,-20.407137,881.0,-2.007,,499.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2014,L03,20131119,20141024,64.550369,-20.40691,879.0,-3.231,,585.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2015,L03,20141024,20151019,64.550339,-20.406754,879.0,-1.41,,529.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2016,L03,20151019,20161104,64.55043,-20.406618,878.0,-3.132,,554.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2017,L03,20161104,20171021,64.550316,-20.406738,877.0,-2.52,,552.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2018,L03,20171021,20181005,64.550148,-20.406912,874.0,-0.72,,520.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2019,L03,20181005,20191114,64.550438,-20.406734,876.0,-4.149,,571.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2020,L03,20191114,20201019,64.5504969303412,-20.4067245650608,875.6570209037,-1.458,,568.403908794788,,BA,
IS,HAGAFELLSJOEKULL WEST,,2021,L03,20201019,20211112,64.5505201214047,-20.406937537824,875.91,-2.772,,588.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2022,L03,20211112,20221006,64.5505201214047,-20.406937537824,875.91,-1.54,,619.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,1997,L04,,19971012,64.5750756666667,-20.400066166667,1015.57699642195,,,554.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,1998,L04,19971005,19980916,64.56908,-20.39028,992.0,-2.295,,516.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,1999,L04,19980916,,64.5695065532458,-20.3900659671107,993.0,,,497.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2000,L04,19990928,20001004,64.56914,-20.39041,978.0,-0.254,,492.505353319058,,BA,
IS,HAGAFELLSJOEKULL WEST,,2001,L04,20001004,20011005,64.56901,-20.39021,992.0,-2.16,,478.468899521531,,BA,
IS,HAGAFELLSJOEKULL WEST,,2002,L04,20011005,20021015,64.56937,-20.39022,992.0,-1.516,,471.559479015919,,BA,
IS,HAGAFELLSJOEKULL WEST,,2003,L04,20021015,20031023,64.56943,-20.39022,994.0,-2.06,,606.454800316503,,BA,
IS,HAGAFELLSJOEKULL WEST,,2004,L04,20031023,20041016,64.56951,-20.39007,993.0,-2.484,,528.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2005,L04,20041016,20051013,64.56941,-20.39014,989.0,-1.413,,555.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2006,L04,20051013,20061018,64.56966,-20.39013,992.0,-1.206,,570.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2007,L04,20061018,20070925,64.56935,-20.39058,989.0,-1.872,,520.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2008,L04,20070925,20081003,64.56943,-20.39011,990.0,-2.376,,506.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2009,L04,20081003,20091021,64.56948,-20.39015,990.0,-0.765,,550.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2010,L04,20091021,20101004,64.569458,-20.389938,989.0,-4.14,,492.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2011,L04,20101004,20111118,64.569481,-20.390194,984.0,-1.738,,503.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2012,L04,20111118,20121001,64.569481,-20.390173,985.0,-0.819,,578.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2013,L04,20121001,20131119,64.569481,-20.390173,985.0,-0.711,,488.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2014,L04,20131119,20141024,64.569489,-20.39023,984.0,-1.944,,474.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2015,L04,20141024,20151019,64.569374,-20.3904,984.0,0.18,,498.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2016,L04,20151019,20161104,64.569427,-20.390362,984.0,-1.908,,511.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2017,L04,20161104,20171021,64.569466,-20.390615,984.0,-0.99,,563.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2018,L04,20171021,20181005,64.569275,-20.39086,980.0,-0.225,,544.755244755245,,BA,
IS,HAGAFELLSJOEKULL WEST,,2019,L04,20181005,20191114,64.569382,-20.390602,982.0,-2.943,,598.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2020,L04,20191114,20201019,64.5693305644381,-20.3906669064062,980.48641089459,-0.81,,435.013262599469,,BA,
IS,HAGAFELLSJOEKULL WEST,,2021,L04,20201019,20211111,64.5693720236388,-20.3906292110414,980.46,-1.998,,557.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2022,L04,20211111,20221006,64.5693720236388,-20.3906292110414,980.46,-0.72,,559.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,1997,L05,,19971012,64.5964684999997,-20.366305333333,1121.76880579348,0.172,,508.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,1998,L05,19971012,19980916,64.58667,-20.35042,1091.0,-0.712,,488.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,1999,L05,19980916,19990928,64.58701,-20.3506,1093.0,0.365,,484.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2000,L05,19990928,20001004,64.58578,-20.38951,1063.0,0.488,,500.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2001,L05,20001004,20011005,64.58562,-20.38998,1055.0,-0.8,,482.269503546099,,BA,
IS,HAGAFELLSJOEKULL WEST,,2002,L05,20011005,20021015,64.59501,-20.37528,1107.0,-0.14,,458.355252747253,,BA,
IS,HAGAFELLSJOEKULL WEST,,2003,L05,20021015,20031023,64.59494,-20.37532,1104.0,-0.42,,602.061694827964,,BA,
IS,HAGAFELLSJOEKULL WEST,,2004,L05,20031023,20040914,64.59488,-20.37519,1110.0,-0.457,,567.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2005,L05,20040914,20051013,64.59491,-20.3753,1108.0,0.403,,508.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2006,L05,20051013,20061018,64.59502,-20.37528,1109.0,1.12,,580.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2007,L05,20061018,20070925,64.5949,-20.37542,1109.0,-0.224,,590.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2008,L05,20070925,20081121,64.59483,-20.37521,1108.0,-0.285,,508.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2009,L05,20081121,20090923,64.59492,-20.3753,1107.0,0.678,,547.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2010,L05,20090923,20101004,64.594833,-20.375193,1107.0,-3.08,,482.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2011,L05,20101004,20110922,64.594849,-20.374548,1105.0,-0.897,,420.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2012,L05,20110922,20121001,64.594841,-20.374561,1103.0,0.714,,541.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2013,L05,20121001,20130930,64.594841,-20.374561,1103.0,0.474,,470.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2014,L05,20130930,20141024,64.594803,-20.374559,1106.0,-1.072,,462.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2015,L05,20141024,20151019,64.594727,-20.374672,1103.0,2.05,,502.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2016,L05,20151019,20161104,64.594704,-20.374794,1102.0,-0.175,,481.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2017,L05,20161104,20171021,64.59481,-20.374712,1103.0,0.312,,548.5,,BA,
IS,HAGAFELLSJOEKULL WEST,,2018,L05,20171021,20181005,64.594719,-20.37466,1101.0,1.392,,500.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2019,L05,20181005,20191114,64.594856,-20.374746,1104.0,-0.336,,543.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2020,L05,20191114,20201019,64.5948159957727,-20.3745318987046,1101.6749879169,0.72,,478.723404255319,,BA,
IS,HAGAFELLSJOEKULL WEST,,2021,L05,20201019,20211111,64.5948452597087,-20.3745361583188,1102.46,-0.6225,,520.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2022,L05,20211111,20221006,64.5948452597087,-20.3745361583188,1102.46,0.86,,596.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,1998,L09,19971012,19980916,64.62773,-20.45712,1381.0,0.053,,483.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,1999,L09,19980916,19990928,64.62755,-20.45753,1381.0,0.57,,468.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2000,L09,19990928,20000915,64.62761,-20.45777,1380.0,1.171,,527.777777777778,,BA,
IS,HAGAFELLSJOEKULL WEST,,2001,L09,20000915,20011005,64.6275,-20.45778,1376.0,0.624,,474.452554744526,,BA,
IS,HAGAFELLSJOEKULL WEST,,2002,L09,20011005,20021015,64.6275,-20.45784,1378.0,0.84,,463.648457249071,,BA,
IS,HAGAFELLSJOEKULL WEST,,2003,L09,20021015,20031023,64.6274,-20.45794,1380.0,0.0,,537.874268282366,,BA,
IS,HAGAFELLSJOEKULL WEST,,2004,L09,20031023,20041022,64.62752,-20.45776,1379.0,1.29,,562.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2005,L09,20041022,20051020,64.6275,-20.45785,1378.0,1.252,,535.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2006,L09,20051020,20061018,64.62749,-20.4577,1381.0,1.54,,560.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2007,L09,20061018,20070925,64.6275,-20.45787,1382.0,1.252,,489.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2008,L09,20070925,20080831,64.6275,-20.45785,1381.0,0.632,,502.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2009,L09,20080831,20090923,64.62751,-20.45737,1381.0,2.025,,471.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2010,L09,20090923,20101004,64.627487,-20.457747,1379.0,-1.044,,440.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2011,L09,20101004,20110922,64.627487,-20.458115,1378.0,0.33,,457.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2012,L09,20110922,20121001,64.627541,-20.458046,1377.0,1.182,,510.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2013,L09,20121001,20131015,64.627541,-20.458046,1377.0,0.816,,439.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2014,L09,20131015,20141023,64.627449,-20.457939,1375.0,0.03,,492.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2015,L09,20141023,20151020,64.627388,-20.458002,1376.0,1.926,,478.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2016,L09,20151020,20161103,64.62738,-20.45784,1376.0,0.198,,496.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2017,L09,20161103,20171021,64.62735,-20.457788,1377.0,2.086,,501.7,,BA,
IS,HAGAFELLSJOEKULL WEST,,2018,L09,20171021,20181005,64.627304,-20.45793,1375.0,2.172,,500.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2019,L09,20181005,20191113,64.627068,-20.457897,1377.0,0.306,,516.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2020,L09,20191113,20201019,64.6271410685493,-20.4577471097541,1375.8958900752,0.86,,481.958762886598,,BA,
IS,HAGAFELLSJOEKULL WEST,,2021,L09,20201019,20211111,64.6271287345888,-20.4578093332011,1376.57,-0.4275,,500.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2022,L09,20211111,20221006,64.6271287345888,-20.4578093332011,1376.57,1.69,,468.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2007,L10,20061018,20070925,64.60992,-20.53338,1140.0,0.36,,564.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2008,L10,20070925,20081121,64.6101,-20.53316,1141.0,-1.575,,476.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2009,L10,20081121,20090923,64.61006,-20.53307,1138.0,0.164,,474.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2010,L10,20090923,20101004,64.610016,-20.533487,1136.0,-3.203,,464.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2011,L10,20101004,20111118,64.609985,-20.533092,1131.0,-0.442,,492.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2012,L10,20111118,20121001,64.610115,-20.530775,1133.0,-1.032,,547.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2013,L10,20121001,20131015,64.610115,-20.530775,1133.0,-0.497,,479.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2014,L10,20131015,20141023,64.6101,-20.532471,1130.0,-1.683,,531.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2015,L10,20141023,20151019,64.610001,-20.542889,1128.0,0.558,,506.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2016,L10,20151019,20161104,64.60997,-20.542694,1127.0,-1.092,,501.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2017,L10,20161104,20171021,64.609932,-20.542721,1127.0,0.039,,533.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2018,L10,20171021,20181005,64.609924,-20.542757,1125.0,0.606,,527.065527065527,,BA,
IS,HAGAFELLSJOEKULL WEST,,2019,L10,20181005,20191113,64.609833,-20.542747,1126.0,-0.45,,559.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2020,L10,20191113,20201019,64.6097936436977,-20.5429297768146,1124.1012929757,-0.405,,503.105590062112,,BA,
IS,HAGAFELLSJOEKULL WEST,,2021,L10,20201019,20211111,64.6097703609727,-20.5430289014443,1125.33,,,516.0,,BA,
IS,HAGAFELLSJOEKULL WEST,,2022,L10,20211111,20221006,64.6097703609727,-20.5430289014443,1125.33,0.43,,556.0,,BA,
IS,,,1997,L19,,19971012,64.835,-19.999666666667,1260.03399728175,,,487.0,,BA,
IS,,,1998,L19,19971005,19980916,64.83739,-19.98336,1297.0,-1.079,,430.0,,BA,
IS,,,1999,L19,19980916,19990928,64.8377,-19.984,1295.0,0.155,,461.0,,BA,
IS,,,2000,L19,19990928,20001004,64.83777,-19.98442,1298.0,-0.885,,508.28729281768,,BA,
IS,,,2001,L19,20001004,20011005,64.83833,-19.98414,1286.0,-0.72,,480.519480519481,,BA,
IS,,,2002,L19,20011005,20021015,64.83836,-19.98388,1285.0,-0.477,,447.65,,BA,
IS,,,2003,L19,20021015,20031030,64.83839,-19.98393,1286.0,-1.305,,579.69060716383,,BA,
IS,,,2004,L19,20031030,20041022,64.83843,-19.98409,1287.0,0.0,,527.0,,BA,
IS,,,2005,L19,20041022,20051013,64.83838,-19.98384,1285.0,-0.288,,490.0,,BA,
IS,,,2006,L19,20051013,20061031,64.83835,-19.98411,1285.0,0.187,,520.0,,BA,
IS,,,2007,L19,20061031,20070925,64.83832,-19.98404,1286.0,-0.613,,510.0,,BA,
IS,,,2008,L19,20070925,20081121,64.83843,-19.9842,1285.0,-0.826,,473.0,,BA,
IS,,,2009,L19,20081121,20090923,64.83853,-19.98413,1283.0,0.151,,437.0,,BA,
IS,,,2010,L19,20090923,20100923,64.838562,-19.984148,1283.0,-1.976,,500.0,,BA,
IS,,,2011,L19,20100923,20111118,64.83844,-19.984203,1279.0,-1.177,,484.0,,BA,
IS,,,2012,L19,20111118,20121002,64.838455,-19.984072,1280.0,0.468,,517.0,,BA,
IS,,,2013,L19,20121002,20131118,64.838455,-19.984072,1280.0,-0.211,,480.0,,BA,
IS,,,2014,L19,20131118,20141024,64.838409,-19.984171,1282.0,-0.495,,540.0,,BA,
IS,,,2015,L19,20141024,20151019,64.83847,-19.984425,1278.0,1.05,,491.0,,BA,
IS,,,2016,L19,20151019,20161103,64.838478,-19.984592,1278.0,-0.812,,486.0,,BA,
IS,,,2017,L19,20161103,20171021,64.838516,-19.984455,1278.0,0.201,,482.0,,BA,
IS,,,2018,L19,20171021,20181005,64.838524,-19.984499,1277.0,0.456,,483.483483483484,,BA,
IS,,,2019,L19,20181005,20191113,64.83844,-19.984159,1279.0,-0.855,,500.0,,BA,
IS,,,2020,L19,20191113,20201019,64.8384756207523,-19.9843889762059,1276.7506651804,0.198,,457.227138643068,,BA,
IS,,,2021,L19,20201019,20211112,64.8384790155491,-19.98440872081,1277.54,-1.179,,498.0,,BA,
IS,,,2022,L19,20211112,20221007,64.8384790155491,-19.98440872081,1277.54,0.47,,510.0,,BA,
IS,,,1997,L20,,19971012,64.8496666666667,-20.040833333333,993.455456473087,-6.09,,531.0,,BA,
IS,,,1998,L20,19971005,19980916,64.83839,-20.05021,999.0,-2.979,,413.0,,BA,
IS,,,1999,L20,19980916,19990928,64.83826,-20.0511,997.0,-2.98,,468.0,,BA,
IS,,,2000,L20,19990928,20001004,64.83792,-20.05227,993.0,-3.249,,522.522522522522,,BA,
IS,,,2001,L20,20001004,20011005,64.83905,-20.05202,987.0,-2.709,,488.095238095238,,BA,
IS,,,2002,L20,20011005,20021015,64.83955,-20.05205,980.0,-3.663,,495.761752808989,,BA,
IS,,,2003,L20,20021015,20031030,64.83961,-20.05216,979.0,-5.576,,594.36786330413,,BA,
IS,,,2004,L20,20031030,20041016,64.83986,-20.04754,1001.0,-3.852,,818.0,,BA,
IS,,,2005,L20,20041016,20051013,64.83994,-20.04796,993.0,-3.384,,661.0,,BA,
IS,,,2006,L20,20051013,20061031,64.83954,-20.05214,977.0,-3.537,,549.0,,BA,
IS,,,2007,L20,20061031,20070925,64.83985,-20.04721,995.0,-3.129,,572.0,,BA,
IS,,,2008,L20,20070925,20081121,64.83981,-20.04746,993.0,-4.572,,507.0,,BA,
IS,,,2009,L20,20081121,20090923,64.83979,-20.04777,988.0,-1.314,,521.0,,BA,
IS,,,2010,L20,20090923,20100923,64.839813,-20.047642,987.0,-6.03,,420.0,,BA,
IS,,,2011,L20,20100923,20111118,64.839455,-20.047745,984.0,-2.71,,514.0,,BA,
IS,,,2012,L20,20111118,20121002,64.839432,-20.047628,982.0,-2.754,,569.0,,BA,
