stake,yr,d1,d2,d3,lat,lon,elevation,dw,rhow,ice_melt_spring,ds,rhos,ice_melt_fall,nswe_fall,bw_stratigraphic,bs_stratigraphic,ba_stratigraphic,bw_floating_date,bs_floating_date,ba_floating_date,swew,swes,snow_melt_fall,fall_elevation,RGIId
hn17,1999,1998-10-04,1999-05-15,1999-09-23,64.83644956,-18.87121929,1692.8,,,0.0,,,,,2.28,0.42,2.7,2.28,0.42,2.7,,,,1689.8,RGI60-06.00238
hn17,2000,1999-09-23,2000-05-13,2000-09-23,64.83644956,-18.87121929,1693.1,3.89,477.0,0.0,1.82,580.0,0.0,0.26,1.85,-0.8,1.06,1.85,-0.54,1.32,1.85553,1.0556,0.79993,1690.1,RGI60-06.00238
hn17,2001,2000-09-23,2001-05-11,2001-09-28,64.83644956,-18.87121929,1693.4,3.5,488.0,0.0,3.38,580.0,,0.02,1.71,0.25,1.96,1.45,0.27,1.72,1.708,1.9604,-0.2524,1690.4,RGI60-06.00238
hn17,2002,2001-09-28,2002-05-09,2002-10-05,64.83644956,-18.87121929,1693.7,4.65,451.0,0.0,3.28,590.0,,0.0,2.1,-0.16,1.94,2.08,-0.16,1.92,2.09715,1.9352,0.16195,1690.7,RGI60-06.00238
hn17,2003,2002-10-05,2003-05-14,2003-09-24,64.83644956,-18.87121929,1694.0,4.78,500.0,0.0,2.4,590.0,,0.11,2.39,-0.98,1.42,2.39,-0.87,1.53,2.39,1.416,0.974,1691.0,RGI60-06.00238
hn17,2004,2003-09-24,2004-05-12,2004-10-06,64.83644956,-18.87121929,1694.3,3.72,468.0,0.0,2.72,600.0,,0.07,1.74,-0.11,1.63,1.63,-0.04,1.59,1.74096,1.632,0.10896,1691.3,RGI60-06.00238
hn17,2005,2004-10-06,2005-05-11,2005-10-07,64.83644956,-18.87121929,1693.7,4.63,482.0,0.0,3.52,560.0,,0.42,2.23,-0.26,1.97,2.16,0.16,2.32,2.23166,1.9712,0.26046,1690.7,RGI60-06.00238
hn17,2006,2005-10-07,2006-04-30,2006-09-14,64.83644956,-18.87121929,1693.0,5.12,432.0,0.0,4.0,580.0,,0.0,2.21,0.11,2.33,1.79,0.11,1.91,2.21184,2.32,-0.10816,1690.0,RGI60-06.00238
hn17,2007,2006-09-14,2007-05-10,2007-09-19,64.83644956,-18.87121929,1692.4,4.75,463.0,0.0,3.46,560.0,,0.08,2.2,-0.26,1.94,2.2,-0.18,2.02,2.19925,1.9376,0.26165,1689.4,RGI60-06.00238
hn17,2008,2007-09-19,2008-05-06,2008-10-08,64.83644956,-18.87121929,1691.8,4.81,462.0,0.0,4.01,560.0,,0.16,2.22,0.03,2.25,2.14,0.19,2.33,2.22222,2.2456,-0.0233800000000004,1688.8,RGI60-06.00238
hn17,2009,2008-10-08,2009-05-04,2009-10-07,64.83644956,-18.87121929,1691.4,5.09,443.0,0.0,3.84,560.0,,0.32,2.25,-0.11,2.15,2.09,0.21,2.31,2.25487,2.1504,0.10447,1688.4,RGI60-06.00238
hn17,2010,2009-10-07,2010-05-03,2010-10-07,64.83644956,-18.87121929,1691.0,3.94,444.0,0.0,0.68,560.0,,0.14,1.75,-1.37,0.38,1.43,-1.23,0.2,1.74936,0.3808,1.36856,1688.0,RGI60-06.00238
hn17,2011,2010-10-07,2011-05-02,2011-09-28,64.83644956,-18.87121929,1690.5,5.34,456.0,0.0,3.14,560.0,,0.29,2.44,-0.68,1.76,2.3,-0.39,1.91,2.43504,1.7584,0.67664,1687.5,RGI60-06.00238
hn17,2012,2011-09-28,2012-05-05,2012-09-19,64.83644956,-18.87121929,1690.1,5.82,476.0,0.0,3.62,560.0,,0.28,2.77,-0.74,2.03,2.48,-0.46,2.02,2.77032,2.0272,0.74312,1687.1,RGI60-06.00238
hn17,2013,2012-09-19,2013-05-01,2013-10-09,64.83644956,-18.87121929,1689.7,4.21,455.0,0.0,3.15,560.0,,0.28,1.92,-0.15,1.76,1.64,0.13,1.76,1.91555,1.764,0.15155,1686.7,RGI60-06.00238
hn17,2014,2013-10-09,2014-05-01,2014-10-10,64.83644956,-18.87121929,1690.7,4.84,457.0,0.0,3.6,560.0,,0.38,2.21,-0.2,2.02,1.93,0.18,2.12,2.21188,2.016,0.19588,1687.7,RGI60-06.00238
hn17,2015,2014-10-10,2015-05-07,2015-10-08,64.83644956,-18.87121929,1691.7,5.15,439.0,0.0,4.39,560.0,,0.35,2.26,0.2,2.46,1.88,0.55,2.43,2.26085,2.4584,-0.197549999999999,1688.7,RGI60-06.00238
hn17,2016,2015-10-08,2016-05-03,2016-10-18,64.83644956,-18.87121929,1691.2,4.98,430.0,0.0,4.23,560.0,,0.3,2.14,0.23,2.37,1.79,0.53,2.32,2.1414,2.3688,-0.2274,1688.2,RGI60-06.00238
hn17,2017,2016-10-18,2017-05-04,2017-10-05,64.83644956,-18.87121929,1690.7,5.65,500.0,0.0,4.84,600.0,,0.3,2.83,0.08,2.9,2.53,0.38,2.9,2.825,2.904,-0.0789999999999997,1687.7,RGI60-06.00238
hn17,2018,2017-10-05,2018-05-02,2018-10-09,64.83644956,-18.87121929,1691.0,5.53,432.0,0.0,3.61,560.0,,0.55,2.39,-0.37,2.02,2.09,0.18,2.27,2.38896,2.0216,0.36736,1688.0,RGI60-06.00238
hn17,2019,2018-10-09,2019-05-02,2019-11-05,64.83644956,-18.87121929,1692.0,5.26,465.0,0.0,3.29,560.0,,0.36,2.45,-0.6,1.84,1.9,-0.24,1.65,2.4459,1.8424,0.6035,1689.0,RGI60-06.00238
hn17,2020,2019-11-05,2020-05-02,2020-10-09,64.83644956,-18.87121929,1692.0,4.22,459.0,0.0,3.19,540.0,,0.46,1.94,-0.21,1.72,1.58,0.25,1.82,1.93698,1.7226,0.21438,1689.0,RGI60-06.00238
hn17,2021,2020-10-09,2021-05-03,2021-10-21,64.83644956,-18.87121929,1692.0,4.79,451.0,0.0,2.16,560.0,,0.58,2.16,-0.95,1.21,1.7,-0.37,1.33,2.16029,1.2096,0.95069,1689.0,RGI60-06.00238
hn17,2022,2021-10-21,2022-04-27,2022-10-18,64.83644956,-18.87121929,1692.0,5.31,483.0,0.0,4.63,560.0,,0.37,2.56,0.03,2.59,1.98,0.4,2.38,2.56473,2.5928,-0.0280699999999996,1689.0,RGI60-06.00238
hn9,1990,1989-09-20,1990-05-12,1990-09-13,64.97393,-18.8685,897.4,,,0.0,,,,,0.81,-4.17,-3.36,0.81,-4.17,-3.36,,,,894.4,RGI60-06.00238
hn9v,1989,1988-09-24,1989-05-25,1989-09-20,64.96554685,-18.91772768,934.6,,,0.0,,,,,2.2,,,2.2,,,,,,931.6,RGI60-06.00238
hn9v,1991,1990-09-13,1991-05-20,1991-09-12,64.96554685,-18.91772768,928.2,,,0.0,,,,,1.73,-5.8,-4.07,1.73,-5.8,-4.07,,,,925.2,RGI60-06.00238
hn9v,1992,1991-09-12,1992-05-14,1992-09-20,64.96554685,-18.91772768,925.0,,,0.0,,,,,1.16,-3.24,-2.08,1.16,-3.24,-2.08,,,,922.0,RGI60-06.00238
hn9v,1993,1992-09-20,1993-05-17,1993-09-15,64.96554685,-18.91772768,921.9,,,0.0,,,,,1.93,-2.47,-0.54,1.93,-2.47,-0.54,,,,918.9,RGI60-06.00238
hn9v,1994,1993-09-15,1994-05-12,1994-09-17,64.96554685,-18.91772768,918.7,,,0.0,,,,,1.93,-2.36,-0.43,1.93,-2.36,-0.43,,,,915.7,RGI60-06.00238
hn9v,1995,1994-09-17,1995-05-20,1995-09-16,64.96554685,-18.91772768,915.5,,,0.0,,,,,1.1,-4.3,-3.2,1.1,-4.3,-3.2,,,,912.5,RGI60-06.00238
hn9v,1996,1995-09-16,1996-05-11,1996-10-03,64.96554685,-18.91772768,912.3,,,0.0,,,,,1.45,-5.16,-3.71,1.45,-5.16,-3.71,,,,909.3,RGI60-06.00238
hn9v,1997,1996-10-03,1997-05-17,1997-09-26,64.96554685,-18.91772768,909.1,,,0.0,,,,,0.76,-4.66,-3.9,0.76,-4.66,-3.9,,,,906.1,RGI60-06.00238
hn9v,1998,1997-09-26,1998-05-15,1998-10-04,64.96554685,-18.91772768,905.9,,,0.0,,,,,0.92,-3.92,-3.0,0.92,-3.92,-3.0,,,,902.9,RGI60-06.00238
hn9v,1999,1998-10-04,1999-05-15,1999-09-23,64.96554685,-18.91772768,902.7,,,0.0,,,,,0.89,-4.35,-3.46,0.89,-4.35,-3.46,,,,899.7,RGI60-06.00238
hn9v,2000,1999-09-23,2000-05-13,2000-09-23,64.96554685,-18.91772768,899.0,0.75,593.0,0.0,0.0,600.0,4.4,0.0,0.44,-4.84,-4.4,0.44,-4.84,-4.4,0.44475,0.0,0.44475,896.0,RGI60-06.00238
hn9v,2001,2000-09-23,2001-05-11,2001-09-28,64.96554685,-18.91772768,895.2,2.1,523.0,0.0,0.0,600.0,3.02,0.0,1.1,-4.12,-3.02,1.1,-4.12,-3.02,1.0983,0.0,1.0983,892.2,RGI60-06.00238
hn9v,2003,2002-10-05,2003-05-14,2003-09-24,64.96554685,-18.91772768,887.7,3.4,572.0,0.0,,600.0,2.91,0.0,1.94,-4.85,-2.91,1.94,-4.85,-2.91,1.9448,,,884.7,RGI60-06.00238
hn9v,2004,2003-09-24,2004-05-12,2004-10-06,64.96554685,-18.91772768,884.0,1.05,576.0,0.0,,600.0,4.86,0.0,0.6,-5.46,-4.86,0.6,-5.46,-4.86,0.6048,,,881.0,RGI60-06.00238
hn9v,2005,2004-10-06,2005-05-07,2005-10-05,64.96554685,-18.91772768,881.7,2.52,507.0,0.0,0.0,,2.46,0.13,1.28,-3.74,-2.46,1.28,-3.61,-2.33,1.27764,0.0,1.27764,878.7,RGI60-06.00238
hn9v,2006,2005-10-05,2006-04-29,2006-09-15,64.96554685,-18.91772768,879.5,2.62,508.0,0.0,,,3.3,0.0,1.33,-4.63,-3.3,1.2,-4.63,-3.43,1.33096,,,876.5,RGI60-06.00238
hn9v,2007,2006-09-15,2007-05-08,2007-09-19,64.96554685,-18.91772768,877.2,2.21,545.0,0.0,0.0,,3.88,0.0,1.2,-5.09,-3.88,1.2,-5.09,-3.88,1.20445,0.0,1.20445,874.2,RGI60-06.00238
hn9v,2008,2007-09-19,2008-05-03,2008-10-09,64.96554685,-18.91772768,874.9,5.05,496.0,0.0,0.0,,2.24,0.15,2.5,-4.75,-2.24,2.5,-4.6,-2.09,2.5048,0.0,2.5048,871.9,RGI60-06.00238
hsa10,1995,1994-09-15,1995-05-17,1995-09-15,64.81571375,-18.54030835,1024.2,,,0.0,,,,,1.21,-3.02,-1.81,1.21,-3.02,-1.81,,,,1021.2,RGI60-06.00234
hsa10,1996,1995-09-15,1996-05-12,1996-10-04,64.81571375,-18.54030835,1023.9,,,0.0,,,,,1.3,-3.69,-2.39,1.3,-3.69,-2.39,,,,1020.9,RGI60-06.00234
hsa10,1997,1996-10-04,1997-05-19,1997-10-22,64.81571375,-18.54030835,1023.6,,,0.0,,,,,1.15,-3.28,-2.13,1.15,-3.28,-2.13,,,,1020.6,RGI60-06.00234
hsa10,1998,1997-10-22,1998-05-19,1998-10-04,64.81571375,-18.54030835,1023.3,,,0.0,,,,,0.98,-2.92,-1.94,0.98,-2.92,-1.94,,,,1020.3,RGI60-06.00234
hsa10,1999,1998-10-04,1999-05-17,1999-09-22,64.81571375,-18.54030835,1023.0,,,0.0,,,,,0.8,-3.17,-2.37,0.8,-3.17,-2.37,,,,1020.0,RGI60-06.00234
hsa10,2000,1999-09-22,2000-05-16,2000-09-22,64.81571375,-18.54030835,1021.6,,,0.0,,,,,0.56,,,0.56,,,,,,1018.6,RGI60-06.00234
hsa11,1989,1988-09-20,1989-05-29,1989-09-22,64.79006301,-18.59568836,1049.6,,,0.0,,,,,2.05,-1.6,0.45,2.05,-1.6,0.45,,,,1046.6,RGI60-06.00234
hsa11,1990,1989-09-22,1990-05-14,1990-09-16,64.79006301,-18.59568836,1049.4,,,0.0,,,,,1.44,-2.24,-0.8,1.44,-2.24,-0.8,,,,1046.4,RGI60-06.00234
hsa11,1991,1990-09-16,1991-05-21,1991-09-12,64.79006301,-18.59568836,1049.1,,,0.0,,,,,1.71,-4.08,-2.37,1.71,-4.08,-2.37,,,,1046.1,RGI60-06.00234
hsa11,1992,1991-09-12,1992-05-12,1992-09-20,64.79006301,-18.59568836,1048.9,,,0.0,,,,,2.1,-1.45,0.65,2.1,-1.45,0.65,,,,1045.9,RGI60-06.00234
hsa11,1993,1992-09-20,1993-05-12,1993-09-17,64.79006301,-18.59568836,1048.6,,,0.0,,,,,1.74,-1.8,-0.06,1.74,-1.8,-0.06,,,,1045.6,RGI60-06.00234
hsa11,1994,1993-09-17,1994-05-13,1994-09-15,64.79006301,-18.59568836,1048.4,,,0.0,,,,,1.24,-2.4,-1.16,1.24,-2.4,-1.16,,,,1045.4,RGI60-06.00234
hsa11,1995,1994-09-15,1995-05-17,1995-09-15,64.79006301,-18.59568836,1048.1,,,0.0,,,,,1.62,-2.68,-1.06,1.62,-2.68,-1.06,,,,1045.1,RGI60-06.00234
hsa11,1996,1995-09-15,1996-05-12,1996-10-04,64.79006301,-18.59568836,1047.9,,,0.0,,,,,1.02,,,1.02,,,,,,1044.9,RGI60-06.00234
hsa11,1997,1996-10-04,1997-05-19,1997-10-22,64.79006301,-18.59568836,1047.6,,,0.0,,,,,1.57,-1.96,-1.39,1.57,-1.96,-1.39,,,,1044.6,RGI60-06.00234
hsa11,1998,1997-10-22,1998-05-19,1998-10-04,64.79006301,-18.59568836,1047.4,,,0.0,,,,,1.18,-3.13,-1.95,1.18,-3.13,-1.95,,,,1044.4,RGI60-06.00234
hsa11,1999,1998-10-04,1999-05-17,1999-09-22,64.79006301,-18.59568836,1047.1,,,0.0,,,,,1.0,-2.77,-1.77,1.0,-2.77,-1.77,,,,1044.1,RGI60-06.00234
hsa11,2000,1999-09-22,2000-05-16,2000-09-22,64.79006301,-18.59568836,1046.2,2.01,572.0,0.0,0.0,600.0,2.54,0.0,1.15,-3.69,-2.54,1.15,-3.69,-2.54,1.14972,0.0,1.14972,1043.2,RGI60-06.00234
hsa11,2001,2000-09-22,2001-05-10,2001-09-28,64.79006301,-18.59568836,1045.3,1.64,516.0,0.0,0.0,600.0,2.82,0.0,0.85,-3.67,-2.82,0.85,-3.67,-2.82,0.84624,0.0,0.84624,1042.3,RGI60-06.00234
hsa11,2002,2001-09-28,2002-05-08,2002-10-04,64.79006301,-18.59568836,1044.3,3.03,516.0,0.0,0.0,,1.68,0.0,1.56,-3.24,-1.68,1.56,-3.24,-1.68,1.56348,0.0,1.56348,1041.3,RGI60-06.00234
hsa11,2003,2002-10-04,2003-05-12,2003-09-26,64.79006301,-18.59568836,1043.4,2.36,558.0,0.0,,600.0,1.93,0.02,1.32,-3.25,-1.93,1.32,-3.23,-1.91,1.31688,,,1040.4,RGI60-06.00234
hsa11,2004,2003-09-26,2004-05-11,2004-10-07,64.79006301,-18.59568836,1042.5,1.57,592.0,0.0,,600.0,3.09,0.0,0.93,-4.02,-3.09,0.91,-4.02,-3.11,0.92944,,,1039.5,RGI60-06.00234
hsa11,2005,2004-10-07,2005-05-08,2005-10-07,64.79006301,-18.59568836,1041.5,2.16,515.0,0.0,0.0,,1.5,0.22,1.11,-2.61,-1.5,1.11,-2.39,-1.28,1.1124,0.0,1.1124,1038.5,RGI60-06.00234
hsa11,2006,2005-10-07,2006-05-01,2006-09-16,64.79006301,-18.59568836,1040.6,3.07,486.0,0.0,,,1.5,0.0,1.49,-2.99,-1.5,1.27,-2.99,-1.72,1.49202,,,1037.6,RGI60-06.00234
hsa11,2007,2006-09-16,2007-05-10,2007-09-18,64.79006301,-18.59568836,1039.7,2.17,566.0,0.0,0.0,,2.09,0.05,1.23,-3.32,-2.09,1.23,-3.27,-2.04,1.22822,0.0,1.22822,1036.7,RGI60-06.00234
hsa11,2008,2007-09-18,2008-05-05,2008-10-08,64.79006301,-18.59568836,1038.7,2.42,483.0,0.0,0.0,,3.1,0.18,1.17,-4.27,-3.1,1.12,-4.09,-2.97,1.16886,0.0,1.16886,1035.7,RGI60-06.00234
hsa11,2009,2008-10-08,2009-05-02,2009-10-07,64.79006301,-18.59568836,1037.6,3.17,445.0,0.0,0.0,,1.48,0.04,1.41,-2.89,-1.48,1.23,-2.85,-1.62,1.41065,0.0,1.41065,1034.6,RGI60-06.00234
hsa11,2010,2009-10-07,2010-04-30,2010-10-06,64.79006301,-18.59568836,1036.4,1.15,452.0,0.0,0.0,,4.21,0.0,0.52,-4.73,-4.21,0.48,-4.73,-4.25,0.5198,0.0,0.5198,1033.4,RGI60-06.00234
hsa11,2011,2010-10-06,2011-05-01,2011-11-26,64.79006301,-18.59568836,1035.3,3.31,469.0,0.0,0.0,,1.06,0.08,1.55,-2.62,-1.06,1.55,-2.54,-0.98,1.55239,0.0,1.55239,1032.3,RGI60-06.00234
hsa11,2012,2011-11-26,2012-05-04,2012-09-20,64.79006301,-18.59568836,1034.1,3.09,505.0,0.0,0.0,,1.68,0.01,1.56,-3.24,-1.68,1.48,-3.23,-1.75,1.56045,0.0,1.56045,1031.1,RGI60-06.00234
hsa11,2013,2012-09-20,2013-05-05,2013-10-08,64.79006301,-18.59568836,1033.0,2.03,449.0,0.0,0.0,,1.71,0.01,0.91,-2.62,-1.71,0.9,-2.61,-1.71,0.91147,0.0,0.91147,1030.0,RGI60-06.00234
hsa11,2014,2013-10-08,2014-05-02,2014-10-09,64.79006301,-18.59568836,1033.2,2.35,460.0,0.0,0.0,600.0,2.19,0.02,1.08,-3.27,-2.19,1.07,-3.25,-2.18,1.081,0.0,1.081,1030.2,RGI60-06.00234
hsa11,2015,2014-10-09,2015-05-05,2015-10-08,64.79006301,-18.59568836,1033.4,3.4,449.0,0.0,0.0,600.0,0.51,0.1,1.53,-2.04,-0.51,1.51,-1.94,-0.43,1.5266,0.0,1.5266,1030.4,RGI60-06.00234
hsa11,2016,2015-10-08,2016-05-01,2016-10-17,64.79006301,-18.59568836,1033.6,2.51,453.0,0.0,0.0,600.0,2.7,0.0,1.14,-3.84,-2.7,1.04,-3.84,-2.8,1.13703,0.0,1.13703,1030.6,RGI60-06.00234
hsa11,2017,2016-10-17,2017-04-30,2017-10-03,64.79006301,-18.59568836,1033.8,3.12,473.0,0.0,,,1.76,0.0,1.48,-3.24,-1.76,1.48,-3.24,-1.76,1.47576,,,1030.8,RGI60-06.00234
hsa11,2018,2017-10-03,2018-05-01,2018-10-09,64.79006301,-18.59568836,1032.0,3.32,449.0,0.0,,,1.03,0.28,1.49,-2.52,-1.03,1.49,-2.24,-0.75,1.49068,,,1029.0,RGI60-06.00234
hsa11,2019,2018-10-09,2019-05-02,2019-11-06,64.79006301,-18.59568836,1031.0,2.38,567.0,0.0,,,3.03,0.22,1.35,-4.38,-3.03,1.07,-4.16,-3.09,1.34946,,,1028.0,RGI60-06.00234
hsa11,2020,2019-11-06,2020-04-30,2020-10-10,64.79006301,-18.59568836,1031.0,2.3,486.0,0.0,,,2.17,0.12,1.12,-3.29,-2.17,0.9,-3.17,-2.27,1.1178,,,1028.0,RGI60-06.00234
hsa11,2021,2020-10-10,2021-05-02,2021-10-20,64.79006301,-18.59568836,1031.0,2.65,481.0,0.0,0.0,,2.66,0.24,1.27,-3.93,-2.66,1.15,-3.69,-2.54,1.27465,0.0,1.27465,1028.0,RGI60-06.00234
hsa11,2022,2021-10-20,2022-04-28,2022-10-17,64.79006301,-18.59568836,1031.0,3.17,585.0,0.0,0.0,,1.47,0.04,1.85,-3.32,-1.47,1.61,-3.28,-1.67,1.85445,0.0,1.85445,1028.0,RGI60-06.00234
hsa13,1989,1988-09-20,1989-05-29,1989-09-22,64.8136651,-18.64792673,1251.4,,,0.0,,,,,2.58,-0.75,1.83,2.58,-0.75,1.83,,,,1248.4,RGI60-06.00234
hsa13,1990,1989-09-22,1990-05-14,1990-09-16,64.8136651,-18.64792673,1251.1,,,0.0,,,,,1.93,-1.21,0.72,1.93,-1.21,0.72,,,,1248.1,RGI60-06.00234
hsa13,1991,1990-09-16,1991-05-21,1991-09-12,64.8136651,-18.64792673,1250.9,,,0.0,,,,,3.07,-2.69,0.38,3.07,-2.69,0.38,,,,1247.9,RGI60-06.00234
hsa13,1992,1991-09-12,1992-05-12,1992-09-20,64.8136651,-18.64792673,1250.6,,,0.0,,,,,3.02,-0.35,2.67,3.02,-0.35,2.67,,,,1247.6,RGI60-06.00234
hsa13,1993,1992-09-20,1993-05-12,1993-09-17,64.8136651,-18.64792673,1250.3,,,0.0,,,,,3.95,-0.95,3.0,3.95,-0.95,3.0,,,,1247.3,RGI60-06.00234
hsa13,1994,1993-09-17,1994-05-13,1994-09-15,64.8136651,-18.64792673,1250.0,,,0.0,,,,,2.3,-1.17,1.13,2.3,-1.17,1.13,,,,1247.0,RGI60-06.00234
hsa13,1995,1994-09-15,1995-05-17,1995-09-15,64.8136651,-18.64792673,1249.8,,,0.0,,,,,3.29,-1.25,2.04,3.29,-1.25,2.04,,,,1246.8,RGI60-06.00234
hsa13,1996,1995-09-15,1996-05-12,1996-10-04,64.8136651,-18.64792673,1249.5,,,0.0,,,,,2.18,,,2.18,,,,,,1246.5,RGI60-06.00234
hsa13,1997,1996-10-04,1997-05-19,1997-09-25,64.8136651,-18.64792673,1249.2,,,0.0,,,,,3.16,,,3.16,,,,,,1246.2,RGI60-06.00234
hsa13,1998,1997-09-25,1998-05-19,1998-10-04,64.8136651,-18.64792673,1249.0,,,0.0,,,,,2.35,-1.41,0.94,2.35,-1.41,0.94,,,,1246.0,RGI60-06.00234
hsa13,1999,1998-10-04,1999-05-17,1999-09-22,64.8136651,-18.64792673,1248.7,,,0.0,,,,,2.25,-1.02,1.23,2.25,-1.02,1.23,,,,1245.7,RGI60-06.00234
hsa13,2000,1999-09-22,2000-05-16,2000-09-22,64.8136651,-18.64792673,1247.1,4.78,542.0,0.0,1.07,600.0,0.0,0.02,2.59,-1.95,0.64,2.59,-1.93,0.66,2.59076,0.642,1.94876,1244.1,RGI60-06.00234
hsa13,2001,2000-09-22,2001-05-10,2001-09-28,64.8136651,-18.64792673,1245.4,3.87,507.0,0.0,0.28,600.0,,0.0,1.96,-1.79,0.17,1.94,-1.79,0.15,1.96209,0.168,1.79409,1242.4,RGI60-06.00234
hsa13,2002,2001-09-28,2002-05-08,2002-10-04,64.8136651,-18.64792673,1243.8,6.1,507.0,0.0,2.19,600.0,,0.03,3.1,-1.78,1.31,3.1,-1.75,1.34,3.0927,1.314,1.7787,1240.8,RGI60-06.00234
hsa13,2003,2002-10-04,2003-05-12,2003-09-26,64.8136651,-18.64792673,1242.1,4.14,540.0,0.0,0.07,600.0,,0.11,2.24,-2.19,0.04,2.21,-2.08,0.12,2.2356,0.042,2.1936,1239.1,RGI60-06.00234
hsa13,2004,2003-09-26,2004-05-11,2004-10-07,64.8136651,-18.64792673,1240.5,4.24,542.0,0.0,0.06,600.0,,0.06,2.3,-2.26,0.04,2.19,-2.2,-0.01,2.29808,0.036,2.26208,1237.5,RGI60-06.00234
hsa13,2005,2004-10-07,2005-05-08,2005-10-07,64.8136651,-18.64792673,1240.0,4.81,498.0,0.0,2.91,600.0,,0.32,2.4,-0.65,1.75,2.34,-0.33,2.01,2.39538,1.746,0.64938,1237.0,RGI60-06.00234
hsa13,2006,2005-10-07,2006-05-01,2006-09-16,64.8136651,-18.64792673,1239.5,6.5,499.0,0.0,2.76,600.0,,0.0,3.24,-1.59,1.66,2.92,-1.59,1.34,3.2435,1.656,1.5875,1236.5,RGI60-06.00234
hsa13,2007,2006-09-16,2007-05-10,2007-09-18,64.8136651,-18.64792673,1239.0,3.5,527.0,0.0,0.0,,0.13,0.1,1.84,-1.98,-0.13,1.84,-1.88,-0.03,1.8445,0.0,1.8445,1236.0,RGI60-06.00234
hsa13,2008,2007-09-18,2008-05-05,2008-10-08,64.8136651,-18.64792673,1238.5,5.72,460.0,0.0,1.26,600.0,,0.3,2.63,-1.88,0.76,2.53,-1.58,0.96,2.6312,0.756,1.8752,1235.5,RGI60-06.00234
hsa13,2009,2008-10-08,2009-05-02,2009-10-07,64.8136651,-18.64792673,1237.6,5.88,455.0,0.0,1.91,600.0,,0.16,2.68,-1.53,1.15,2.38,-1.37,1.01,2.6754,1.146,1.5294,1234.6,RGI60-06.00234
hsa13,2010,2009-10-07,2010-04-30,2010-10-06,64.8136651,-18.64792673,1236.7,4.1,493.0,0.0,0.0,,1.58,0.0,2.02,-3.61,-1.58,1.86,-3.61,-1.74,2.0213,0.0,2.0213,1233.7,RGI60-06.00234
hsa13,2011,2010-10-06,2011-05-01,2011-11-26,64.8136651,-18.64792673,1235.9,5.02,470.0,0.0,1.5,600.0,,0.17,2.36,-1.46,0.9,2.36,-1.29,1.07,2.3594,0.9,1.4594,1232.9,RGI60-06.00234
hsa13,2012,2011-11-26,2012-05-04,2012-09-20,64.8136651,-18.64792673,1235.0,6.28,495.0,0.0,1.98,600.0,,0.08,3.11,-1.92,1.19,2.94,-1.84,1.1,3.1086,1.188,1.9206,1232.0,RGI60-06.00234
hsa13,2013,2012-09-20,2013-05-05,2013-10-08,64.8136651,-18.64792673,1234.1,4.24,488.0,0.0,1.74,600.0,,0.08,2.07,-1.03,1.04,1.99,-0.95,1.04,2.06912,1.044,1.02512,1231.1,RGI60-06.00234
hsa13,2014,2013-10-08,2014-05-02,2014-10-09,64.8136651,-18.64792673,1235.7,4.82,477.0,0.0,1.49,600.0,,0.18,2.3,-1.41,0.89,2.22,-1.23,0.99,2.29914,0.894,1.40514,1232.7,RGI60-06.00234
hsa13,2015,2014-10-09,2015-05-05,2015-10-08,64.8136651,-18.64792673,1237.3,6.94,473.0,0.0,4.41,600.0,,0.17,3.28,-0.64,2.65,3.1,-0.47,2.64,3.28262,2.646,0.636620000000001,1234.3,RGI60-06.00234
hsa13,2016,2015-10-08,2016-05-06,2016-10-17,64.8136651,-18.64792673,1236.6,3.64,469.0,0.0,0.0,600.0,0.33,0.0,1.71,-2.04,-0.33,1.54,-2.04,-0.5,1.70716,0.0,1.70716,1233.6,RGI60-06.00234
hsa13,2017,2016-10-17,2017-04-30,2017-10-03,64.8136651,-18.64792673,1235.9,6.35,497.0,0.0,2.44,600.0,,0.0,3.16,-1.69,1.46,3.16,-1.69,1.46,3.15595,1.464,1.69195,1232.9,RGI60-06.00234
hsa13,2018,2017-10-03,2018-04-29,2018-10-09,64.8136651,-18.64792673,1236.0,5.75,450.0,0.0,2.38,600.0,,0.36,2.59,-1.16,1.43,2.59,-0.8,1.79,2.5875,1.428,1.1595,1233.0,RGI60-06.00234
hsa13,2019,2018-10-09,2019-05-02,2019-11-06,64.8136651,-18.64792673,1235.0,3.33,556.0,0.0,,,0.37,0.21,1.85,-2.22,-0.37,1.49,-2.01,-0.52,1.85148,,,1232.0,RGI60-06.00234
hsa13,2020,2019-11-06,2020-04-30,2020-10-10,64.8136651,-18.64792673,1235.0,4.76,473.0,0.0,1.72,580.0,,0.24,2.25,-1.25,1.0,2.04,-1.01,1.03,2.25148,0.9976,1.25388,1232.0,RGI60-06.00234
hsa13,2021,2020-10-10,2021-05-02,2021-10-20,64.8136651,-18.64792673,1235.0,5.63,472.0,0.0,1.26,590.0,,0.49,2.66,-1.91,0.74,2.42,-1.42,0.99,2.65736,0.7434,1.91396,1232.0,RGI60-06.00234
hsa13,2022,2021-10-20,2022-04-28,2022-10-17,64.8136651,-18.64792673,1235.0,6.53,504.0,0.0,3.06,590.0,,0.28,3.29,-1.49,1.81,2.8,-1.21,1.6,3.29112,1.8054,1.48572,1232.0,RGI60-06.00234
hsa15,1989,1988-09-20,1989-05-29,1989-09-22,64.83897414,-18.7084931,1458.6,,,0.0,,,,,2.85,-0.23,2.62,2.85,-0.23,2.62,,,,1455.6,RGI60-06.00234
