stake,yr,d1,d2,d3,lat,lon,elevation,dw,rhow,ice_melt_spring,ds,rhos,ice_melt_fall,nswe_fall,bw_stratigraphic,bs_stratigraphic,ba_stratigraphic,bw_floating_date,bs_floating_date,ba_floating_date,swew,swes,snow_melt_fall,fall_elevation,RGIId
Bor,2005,,2005-06-07,2005-10-03,64.4157758020418,-17.3360370943746,1390.34,3.42,578.947368421053,,0.0700000000000001,600.0,0.0,0.147,1.98,-1.938,0.042,1.868,-1.791,0.077,1.98,0.0420000000000001,1.938,1387.34,RGI60-06.00475
Bor,2006,2005-10-03,2006-06-04,2006-09-25,64.4157095759357,-17.3362023797845,1397.09,4.98,517.0,,2.27166666666667,600.0,0.0,0.0175,2.575,-1.212,1.363,2.428,-1.1945,1.2335,2.57466,1.363,1.21166,1394.09,RGI60-06.00475
Bor,2007,2006-09-25,2007-06-04,2007-10-10,64.4156515654822,-17.3361276719833,1407.54,4.99,514.7,,2.16,600.0,0.0,0.098,2.568,-1.272,1.296,2.5505,-1.174,1.3765,2.568353,1.296,1.272353,1404.54,RGI60-06.00475
Bor,2008,2007-10-10,2008-06-02,2008-09-28,64.4157687391096,-17.3360078471881,1400.07,5.59,604.4,,2.97833333333333,600.0,0.0,0.14,3.379,-1.592,1.787,3.281,-1.452,1.829,3.378596,1.787,1.591596,1397.07,RGI60-06.00475
Bor,2009,2008-09-28,2009-06-04,2009-10-15,64.4157535194044,-17.3361764606458,1400.04,5.11,504.0,,2.15,600.0,0.0,0.1085,2.574,-1.284,1.29,2.434,-1.1755,1.2585,2.57544,1.29,1.28544,1397.04,RGI60-06.00475
Bor,2010,2009-10-15,2010-06-06,,64.4152369011224,-17.3371758298099,1421.57,2.51,600.0,,,600.0,,,1.497,,,1.3885,,,1.506,,,1418.57,RGI60-06.00475
Bor,2011,,2011-05-31,2011-10-23,64.4156233039585,-17.3359388782617,1402.27,4.94,560.0,,2.66833333333333,600.0,0.0,0.3115,2.781,-1.18,1.601,2.781,-0.8685,1.9125,2.7664,1.601,1.1654,1399.27,RGI60-06.00475
Bor,2012,2011-10-23,2012-06-03,2012-10-13,64.4156248038202,-17.3357868734257,1402.67056147274,5.51,580.0,,0.5,600.0,0.0,0.35,3.174,-2.874,0.3,2.8625,-2.524,0.3385,3.1958,0.3,2.8958,1399.67056147274,RGI60-06.00475
Bor,2013,2012-10-13,2013-06-04,2013-10-04,64.4157966447443,-17.3358421965976,1400.6,3.42,504.0,,0.86,600.0,0.0,0.105,1.84,-1.324,0.516,1.49,-1.219,0.271,1.72368,0.516,1.20768,1397.6,RGI60-06.00475
Bor,2014,2013-10-04,2014-06-04,2014-10-15,64.4156413515921,-17.3359635132838,1399.92,3.11,600.0,,,,0.113,0.3885,1.86,-1.973,-0.113,1.755,-1.5845,0.1705,1.866,,,1396.92,RGI60-06.00475
Bor,2015,2014-10-15,2015-06-02,2015-10-25,64.4156413515921,-17.3359635132838,1399.92,6.59,510.0,,4.0,600.0,0.0,0.315,3.337,-0.937,2.4,2.9485,-0.622,2.3265,3.3609,2.4,0.9609,1396.92,RGI60-06.00475
Bor,2016,2015-10-25,2016-06-06,2016-10-16,64.4157287793976,-17.3357216020973,1406.0,3.67,540.0,,0.81,600.0,0.0,0.434,1.92,-1.434,0.486,1.605,-1.0,0.605,1.9818,0.486,1.4958,1403.0,RGI60-06.00475
Bor,2017,2016-10-16,2017-06-05,2017-10-25,64.4157053437909,-17.3359724836848,1405.29,6.36,540.0,,4.065,600.0,0.0,0.1505,3.456,-1.017,2.439,3.022,-0.8665,2.1555,3.4344,2.439,0.9954,1402.29,RGI60-06.00475
Bor,2018,2017-10-25,2018-06-04,2018-10-10,64.4156852723333,-17.3357149127564,1423.76,4.35,550.0,,1.65083333333333,600.0,0.0,0.182,2.3925,-1.402,0.9905,2.242,-1.22,1.022,2.3925,0.990499999999998,1.402,1420.76,RGI60-06.00475
Bor,2019,2018-10-10,2019-06-06,2019-10-22,64.4156669930673,-17.3356462950842,1405.05,4.84,542.0,,0.46,600.0,0.0,0.2205,2.62328,-2.34728,0.276,2.44128,-2.12678,0.3145,2.62328,0.276,2.34728,1402.05,RGI60-06.00475
Bor,2020,2019-10-22,2020-05-03,2020-10-12,64.4156202518451,-17.3357890184229,1441.79,4.15,493.0,,0.86,600.0,0.0,0.35,2.05,-1.534,0.516,1.8295,-1.184,0.6455,2.04595,0.516,1.52995,1438.79,RGI60-06.00475
Bor,2021,2020-10-12,2021-05-03,2021-10-18,64.4156159428568,-17.3357809795514,1459.18,4.14,453.0,,0.31,600.0,,0.266,1.855,-1.669,0.186,1.505,-1.403,0.102,1.87542,0.186,1.68942,1456.18,RGI60-06.00475
Bor,2022,2021-10-18,2022-05-27,2022-10-19,64.4157030522566,-17.3359367200641,1410.91,5.49,524.0,,1.18,600.0,,0.161,2.878,-2.17,0.708,2.612,-2.009,0.603,2.87676,0.708,2.16876,1407.91,RGI60-06.00475
Borth,1999,,1999-06-23,1999-09-22,64.4199999999997,-17.3190166666666,1384.0,,,,,,,0.175,,-1.265,,,-1.09,,,,,1381.0,RGI60-06.00475
Borth,2000,1999-09-22,2000-06-11,2000-09-15,64.419833333333,-17.3191666666667,1383.0,3.13090909090909,550.0,,,,0.0,,1.722,-1.722,0.0,1.547,-1.722,-0.175,1.722,,,1380.0,RGI60-06.00475
Borth,2004,,2004-04-28,2004-09-28,64.4194168081211,-17.3190933695818,1436.52,3.70235934664247,551.0,,0.53,600.0,,0.0875,2.04,-1.722,0.318,2.04,-1.6345,0.4055,2.04,0.318,1.722,1433.52,RGI60-06.00475
Borth,2005,2004-09-28,2005-06-06,2005-10-03,64.4192547551867,-17.319019795369,1383.775,3.9,579.48717948718,,0.896666666666666,600.0,0.0,0.1365,2.26,-1.722,0.538,2.1725,-1.5855,0.587,2.26,0.538,1.722,1380.775,RGI60-06.00475
Borth,2007,,2007-06-08,2007-10-10,64.4190840218884,-17.3190341387613,1410.4,5.02,514.7,,1.925,600.0,0.0,0.154,2.575,-1.42,1.155,2.575,-1.266,1.309,2.583794,1.155,1.428794,1407.4,RGI60-06.00475
Borth,2009,,2009-06-04,2009-10-15,64.418891408759,-17.3191161428924,1398.02,4.56,510.0,,1.26,600.0,0.0,0.1225,2.33,-1.574,0.756,2.33,-1.4515,0.8785,2.3256,0.756,1.5696,1395.02,RGI60-06.00475
Borth,2010,2009-10-15,2010-05-10,2010-10-10,64.4187078952663,-17.3191232807249,1427.54,2.55,500.0,,,,2.208,0.3045,1.275,-3.483,-2.208,1.1525,-3.1785,-2.026,1.275,,,1424.54,RGI60-06.00475
Borth,2012,2011-10-23,2012-06-03,2012-10-13,64.4183757491473,-17.3191275233636,1402.43183323095,5.1,580.0,,0.18,600.0,0.0,0.595,2.958,-2.85,0.108,2.958,-2.255,0.703,2.958,0.108,2.85,1399.43183323095,RGI60-06.00475
Borth,2013,2012-10-13,2013-06-01,2013-10-06,64.4183757491473,-17.3191275233636,1402.43183323095,4.46,504.0,,1.78,600.0,0.0,0.133,2.23,-1.162,1.068,1.635,-1.029,0.606,2.24784,1.068,1.17984,1399.43183323095,RGI60-06.00475
Borth,2014,2013-10-06,2014-06-04,2014-10-15,64.4181131686601,-17.3192273193803,1400.68,3.05,600.0,,,,0.525,0.4025,1.83,-2.355,-0.525,1.697,-1.9525,-0.2555,1.83,,,1397.68,RGI60-06.00475
Borth,2015,2014-10-15,2015-06-04,2015-10-25,64.4181131686601,-17.3192273193803,1400.68,6.6,510.0,,4.21,600.0,0.0,0.385,3.367,-0.841,2.526,2.9645,-0.456,2.5085,3.366,2.526,0.84,1397.68,RGI60-06.00475
Borth,2016,2015-10-25,2016-05-08,2016-10-16,64.4181131686601,-17.3192273193803,1410.0,4.05,480.0,,0.85,600.0,0.0,0.4375,1.95,-1.44,0.51,1.565,-1.0025,0.5625,1.944,0.51,1.434,1407.0,RGI60-06.00475
Borth,2017,2016-10-16,2017-05-05,2017-10-27,64.4177048889873,-17.3194857178876,1407.16,6.45,540.0,,4.35,600.0,0.0,0.175,3.48,-0.87,2.61,3.0425,-0.695,2.3475,3.483,2.61,0.873,1404.16,RGI60-06.00475
Borth,2018,2017-10-27,2018-06-05,2018-10-10,64.4174058026989,-17.3196259416035,1427.9,4.29,550.0,,1.6675,600.0,0.0,0.182,2.3595,-1.359,1.0005,2.1845,-1.177,1.0075,2.3595,1.0005,1.359,1424.9,RGI60-06.00475
Borth,2019,2018-10-10,2019-05-04,2019-10-22,64.4174021608983,-17.3196604108104,1405.96,4.63,520.0,,0.33,600.0,0.0,0.2205,2.4076,-2.2096,0.198,2.2256,-1.9891,0.2365,2.4076,0.198,2.2096,1402.96,RGI60-06.00475
Borth,2020,2019-10-22,2020-05-02,2020-10-12,64.4170885967247,-17.3197692754952,1447.0,4.98,470.0,,1.38,600.0,0.0,0.3955,2.34,-1.512,0.828,2.1195,-1.1165,1.003,2.3406,0.828,1.5126,1444.0,RGI60-06.00475
Borth,2021,2020-10-12,2021-05-05,2021-10-18,64.4167682310081,-17.3199058965689,1460.19946996466,3.3,470.0,,0.49,600.0,,0.266,1.551,-1.257,0.294,1.1555,-0.991,0.1645,1.551,0.294,1.257,1457.19946996466,RGI60-06.00475
Borth,2022,2021-10-18,2022-05-06,2022-10-19,64.4167680617649,-17.3198911714798,1410.0,5.33,500.0,,0.97,600.0,,0.161,2.67,-2.088,0.582,2.404,-1.927,0.477,2.665,0.582,2.083,1407.0,RGI60-06.00475
Br1,1996,,1996-05-29,1996-09-01,64.0958343669501,-16.3256662551964,270.0,,,,,,,,,-4.43,,,-4.43,,,,,267.0,RGI60-06.00483
Br1,1997,1996-09-01,1997-05-29,1997-10-03,64.0958343669501,-16.3256662551964,270.0,,,1.242,,,5.82,0.0,-1.242,-5.82,-7.062,-1.242,-5.82,-7.062,,,,267.0,RGI60-06.00483
Br1,1998,1997-10-03,1998-03-21,1998-10-18,64.0949143333329,-16.3251883333334,242.0,,,1.56,,,4.41,0.0,-1.56,-4.41,-5.97,-1.56,-4.41,-5.97,,,,239.0,RGI60-06.00483
Br1,1999,1998-10-18,1999-05-01,1999-10-18,64.0947333333329,-16.3251333333334,240.0,,,1.131,,,5.045,0.0,-1.131,-5.045,-6.176,-1.131,-5.045,-6.176,,,,237.0,RGI60-06.00483
Br1,2000,1999-10-18,2000-04-08,2000-10-13,64.094333333333,-16.32515,230.0,,,,,,,0.0,,-5.049,,,-5.049,,,,,227.0,RGI60-06.00483
Br1,2001,2000-10-13,2001-05-23,2001-10-27,64.0939166666663,-16.3250333333333,221.0,,,2.457,,,6.948,0.0,-2.457,-6.948,-9.405,-2.457,-6.948,-9.405,,,,218.0,RGI60-06.00483
Br1,2002,2001-10-27,2002-05-06,2002-09-22,64.0937556987046,-16.3251358491668,222.0,,,1.476,,,7.308,0.0,-1.476,-7.308,-8.784,-1.476,-7.308,-8.784,,,,219.0,RGI60-06.00483
Br1,2003,2002-09-22,2003-05-24,2003-10-18,64.0934307320483,-16.3249648016765,204.0,,,4.572,,,7.434,0.0,-4.572,-7.434,-12.006,-4.572,-7.434,-12.006,,,,201.0,RGI60-06.00483
Br1,2004,2003-10-18,2004-04-26,2004-10-24,64.0931051129434,-16.3249461184968,191.3,,,2.268,,,7.634,0.0,-2.268,-7.634,-9.902,-2.268,-7.634,-9.902,,,,188.3,RGI60-06.00483
Br1,2005,2004-10-24,2005-05-01,2005-09-30,64.092757232446,-16.3248258711141,180.0,0.0,,0.837,,,5.625,0.0,-0.837,-5.625,-6.462,-0.837,-5.625,-6.462,0.0,,,177.0,RGI60-06.00483
Br1,2006,2005-09-30,2006-05-16,2006-09-30,64.0926698083614,-16.324807653906,175.93,,,1.998,,,7.59,0.0,-1.998,-7.59,-9.588,-1.998,-7.59,-9.588,,,,172.93,RGI60-06.00483
Br1,2007,2006-09-30,2007-02-28,2007-09-30,64.0924480335403,-16.324738822261,168.04,,,1.269,,,7.461,,-1.269,-7.461,-8.73,-1.269,-7.461,-8.73,,,,165.04,RGI60-06.00483
Br1,2008,2007-09-30,2008-04-01,2008-10-01,64.0923432180023,-16.3247801605956,158.3,,,1.1,,,6.867,,-1.1,-6.867,-7.967,-1.1,-6.867,-7.967,,,,155.3,RGI60-06.00483
Br1,2009,2008-10-01,2009-04-13,2009-09-30,64.0922288199504,-16.3247694798055,149.66,,,0.738,,,9.486,0.0,-0.738,-9.486,-10.224,-0.738,-9.486,-10.224,,,,146.66,RGI60-06.00483
Br1,2010,2009-09-30,2010-04-30,2010-10-13,64.0921190336549,-16.3247460397041,138.96,,,1.899,,,9.504,0.0,-1.899,-9.504,-11.403,-1.899,-9.504,-11.403,,,,135.96,RGI60-06.00483
Br1,2011,2010-10-13,2011-05-01,2011-10-01,64.0920372106236,-16.324739388832,127.26,,,1.91,,,10.19,0.0,-1.91,-10.19,-12.1,-1.91,-10.19,-12.1,,,,124.26,RGI60-06.00483
Br1,2012,2011-10-01,2012-04-20,2012-09-30,64.0920057177441,-16.3247453100083,111.20021635017,,,1.92,,,7.434,0.0,-1.92,-7.434,-9.354,-1.92,-7.434,-9.354,,,,108.20021635017,RGI60-06.00483
Br1,2013,2012-09-30,2013-05-01,2013-10-08,64.0926253196265,-16.3250522736869,112.94,,,1.33,,,8.046,0.0,-1.33,-8.046,-9.376,-1.33,-8.046,-9.376,,,,109.94,RGI60-06.00483
Br1,2014,2013-10-08,2014-05-01,2014-09-30,64.0925829265901,-16.3251095286011,110.0,,,1.57,,,9.162,0.0,-1.57,-9.162,-10.732,-1.57,-9.162,-10.732,,,,107.0,RGI60-06.00483
Br1,2015,2014-09-30,2015-04-15,2015-10-15,64.0925829265901,-16.3251095286011,110.0,,,0.972,,,8.199,0.0,-0.972,-8.199,-9.171,-0.972,-8.199,-9.171,,,,107.0,RGI60-06.00483
Br1,2016,2015-10-15,2016-05-08,2016-10-09,64.0973328376816,-16.3286756528843,140.77,,,1.305,,,5.904,0.0,-1.305,-5.904,-7.209,-1.305,-5.904,-7.209,,,,137.77,RGI60-06.00483
Br1,2017,2016-10-09,2017-04-24,2017-10-29,64.0973174861987,-16.328675700038,129.16,,,0.86,,,10.35,0.0,-0.86,-10.35,-11.21,-0.86,-10.35,-11.21,,,,126.16,RGI60-06.00483
Br1,2018,2017-10-29,2018-05-08,2018-10-10,64.097255698524,-16.3285338891844,116.29,,,0.55,,,5.31,,-0.55,-5.31,-5.86,-0.55,-5.31,-5.86,,,,113.29,RGI60-06.00483
Br1,2019,2018-10-10,2019-05-01,2019-11-27,64.0972788037086,-16.3285113353713,104.12,,,2.85,,,10.75,0.0,-2.85,-10.75,-13.6,-2.85,-10.75,-13.6,,,,101.12,RGI60-06.00483
Br1,2020,2019-11-27,2020-05-01,2020-10-10,64.0993728553882,-16.3303435288042,114.9,,,0.473,,,9.01,0.0,-0.473,-9.01,-9.483,-0.473,-9.01,-9.483,,,,111.9,RGI60-06.00483
Br1,2021,2020-10-10,2021-05-07,2021-10-15,64.0993398399861,-16.3303690928946,101.94,-2.204,900.0,2.36,,,-9.58,0.0,-2.12,-9.576,-11.696,-2.12,-9.576,-11.696,-0.0,,,98.94,RGI60-06.00483
Br1,2022,2021-10-15,2022-05-01,2022-10-17,64.0993309789901,-16.3303705647655,88.98,,0.0,1.61111111111111,,,-7.28,0.0,-1.45,-7.28,-8.73,-1.45,-7.28,-8.73,,,,85.98,RGI60-06.00483
Br2,1996,,1996-05-17,,64.118832638415,-16.3683241665936,380.0,,,,,,,,,-3.87,,,-3.87,,,,,377.0,RGI60-06.00483
Br2,1997,,1997-05-03,1997-09-21,64.1119647182676,-16.3766922925784,338.9,,,1.584,,,5.229,0.0,-1.584,-5.229,-6.813,-1.584,-5.229,-6.813,,,,335.9,RGI60-06.00483
Br2,1998,1997-09-21,1998-03-21,1998-10-18,64.1172729999996,-16.3672173333334,354.0,,,0.635,,,4.248,0.0,-0.635,-4.248,-4.883,-0.635,-4.248,-4.883,,,,351.0,RGI60-06.00483
Br2,1999,1998-10-18,1999-05-26,,64.1170666666663,-16.3671166666666,356.0,,,0.693,,,,,-0.693,,,-0.693,,,,,,353.0,RGI60-06.00483
Br2,2000,,2000-04-08,2000-10-19,64.116933333333,-16.3671666666667,350.0,0.635849056603774,530.0,,,,5.355,0.0,0.337,-5.692,-5.355,0.337,-5.692,-5.355,0.337,,,347.0,RGI60-06.00483
Br2,2001,2000-10-19,2001-05-23,2001-10-27,64.116333333333,-16.36685,348.0,,,1.368,,,5.229,0.0,-1.368,-5.229,-6.597,-1.368,-5.229,-6.597,,,,345.0,RGI60-06.00483
Br2,2002,2001-10-27,2002-05-06,2002-09-22,64.1112204510222,-16.3663726222915,322.1,,,,,,,0.0,,-6.399,,,-6.399,,,,,319.1,RGI60-06.00483
Br2,2003,2002-09-22,2003-05-24,2003-10-18,64.1107723272227,-16.3662554835414,313.0,,,2.142,,,4.707,0.0,-2.142,-4.707,-6.849,-2.142,-4.707,-6.849,,,,310.0,RGI60-06.00483
Br2,2004,2003-10-18,2004-04-26,2004-10-24,64.1103409699882,-16.366043070589,307.73,,,1.4,,,5.658,0.0,-1.4,-5.658,-7.058,-1.4,-5.658,-7.058,,,,304.73,RGI60-06.00483
Br2,2006,2005-09-30,2006-05-16,2006-09-30,64.1076945979384,-16.3759765408891,283.57,,,0.58,,,6.61,0.0,-0.58,-6.61,-7.19,-0.58,-6.61,-7.19,,,,280.57,RGI60-06.00483
Br2,2007,2006-09-30,2007-02-28,2007-09-30,64.1075637770895,-16.3758916429761,277.71,,,0.4,,,6.149,,-0.4,-6.149,-6.549,-0.4,-6.149,-6.549,,,,274.71,RGI60-06.00483
Br2,2008,2007-09-30,2008-05-01,2008-10-01,64.1073955326306,-16.3759162478272,272.86,,,0.81,,,6.28,,-0.81,-6.28,-7.09,-0.81,-6.28,-7.09,,,,269.86,RGI60-06.00483
Br2,2009,2008-10-01,2009-02-22,2009-09-30,64.1072317383802,-16.3758299661606,267.22,,,0.682,,,6.507,0.0,-0.682,-6.507,-7.189,-0.682,-6.507,-7.189,,,,264.22,RGI60-06.00483
Br2,2010,2009-09-30,2010-04-30,2010-10-13,64.1070466285793,-16.375879990358,259.84,,,1.48,,,7.025,0.0,-1.48,-7.025,-8.505,-1.48,-7.025,-8.505,,,,256.84,RGI60-06.00483
Br2,2011,2010-10-13,2011-05-01,2011-10-01,64.1069633563375,-16.3758525850291,252.06,,,1.1,,,6.8,0.0,-1.1,-6.8,-7.9,-1.1,-6.8,-7.9,,,,249.06,RGI60-06.00483
Br2,2012,2011-10-01,2012-04-20,2012-09-30,64.1067258763027,-16.3757921938656,241.851726777668,,,0.5,,,5.895,0.0,-0.5,-5.895,-6.395,-0.5,-5.895,-6.395,,,,238.851726777668,RGI60-06.00483
Br2,2014,,2014-05-07,2014-09-30,64.1065147501235,-16.3757097952223,232.04,,,0.5,,,7.53,,-0.5,-7.53,-8.03,-0.5,-7.53,-8.03,,,,229.04,RGI60-06.00483
Br2,2015,2014-09-30,2015-04-15,2015-10-15,64.1065147501235,-16.3757097952223,232.04,0.05,900.0,,,,5.895,0.0,0.045,-5.94,-5.895,0.045,-5.94,-5.895,0.045,,,229.04,RGI60-06.00483
Br2,2016,2015-10-15,2016-05-08,2016-10-09,64.1063289284551,-16.3756711901147,218.09,,,0.9,,,7.22,0.0,-0.9,-7.22,-8.12,-0.9,-7.22,-8.12,,,,215.09,RGI60-06.00483
Br2,2017,2016-10-09,2017-04-24,2017-10-29,64.1062171734348,-16.3756721561706,210.04,,,0.86,,,7.524,0.0,-0.86,-7.524,-8.384,-0.86,-7.524,-8.384,,,,207.04,RGI60-06.00483
Br2,2018,2017-10-29,2018-05-08,2018-10-10,64.1061310051271,-16.3756138196089,201.12,,,0.6,,,6.23,,-0.6,-6.23,-6.83,-0.6,-6.23,-6.83,,,,198.12,RGI60-06.00483
Br2,2019,2018-10-10,2019-05-01,2019-11-27,64.1060665472338,-16.3755645079584,192.07,,,2.65,,,7.97,0.0,-2.65,-7.97,-10.62,-2.65,-7.97,-10.62,,,,189.07,RGI60-06.00483
Br2,2020,2019-11-27,2020-05-01,2020-10-10,64.1060665472338,-16.3755645079584,192.07,0.0,0.0,,,,7.98,0.0,0.25,-8.23,-7.98,0.25,-8.23,-7.98,0.0,,,189.07,RGI60-06.00483
Br2,2021,2020-10-10,2021-05-07,,64.1059746103571,-16.3754900896739,173.85,-1.36,900.0,1.37,,,-8.7,0.0,-1.23,-8.7,-9.93,-1.23,-8.7,-9.93,-0.0,,,170.85,RGI60-06.00483
Br2,2022,,2022-03-30,,64.1059480336933,-16.3754899453317,164.12,,0.0,1.17777777777778,,,,0.0,-1.06,,,-1.06,,,,,,161.12,RGI60-06.00483
Br3,1996,,1996-04-20,,64.1464999999996,-16.3640000000001,500.0,0.0,,,,,,,0.0,,,0.0,,,0.0,,,497.0,RGI60-06.00483
Br3,1997,,1997-05-03,1997-09-21,64.1456134964365,-16.3651381243049,464.4,1.01,530.0,,,,3.9917,0.0,0.5353,-4.527,-3.9917,0.5353,-4.527,-3.9917,0.5353,,,461.4,RGI60-06.00483
Br3,2000,,2000-04-08,2000-10-19,64.149783333333,-16.37195,480.0,0.674545454545454,550.0,,,,4.995,0.0,0.371,-5.366,-4.995,0.371,-5.366,-4.995,0.371,,,477.0,RGI60-06.00483
Br3,2001,2000-10-19,2001-05-24,2001-10-27,64.1493666666663,-16.3717166666667,472.0,,,0.1,,,5.8,0.0,-0.1,-5.796,-5.9,-0.1,-5.796,-5.9,,,,469.0,RGI60-06.00483
Br3,2002,2001-10-27,2002-05-06,2002-09-22,64.147602746234,-16.3704862080286,466.3,,,0.2,,,5.49,0.0,-0.2,-5.49,-5.69,-0.2,-5.49,-5.69,,,,463.3,RGI60-06.00483
Br3,2003,2002-09-22,2003-05-24,2003-10-18,64.1463517251904,-16.3964849492014,453.0,0.0,,,,,4.86,0.0455,0.0,-4.86,-4.86,0.0,-4.8145,-4.8145,0.0,,,450.0,RGI60-06.00483
Br3,2004,2003-10-18,2004-04-26,2004-10-26,64.1459761038011,-16.3961777727274,452.09,,,0.75,,,5.685,0.0,-0.75,-5.685,-6.435,-0.7955,-5.685,-6.4805,,,,449.09,RGI60-06.00483
Br3,2005,2004-10-26,2005-05-27,2005-09-30,64.1455856224803,-16.3959308925476,446.81,0.0,,0.486,,,4.536,0.0,-0.486,-4.536,-5.022,-0.486,-4.536,-5.022,0.0,,,443.81,RGI60-06.00483
Br3,2006,2005-09-30,2006-05-16,2006-09-30,64.1452633016524,-16.3956302963401,441.6,,,0.42,,,6.628,0.0,-0.42,-6.628,-7.048,-0.42,-6.628,-7.048,,,,438.6,RGI60-06.00483
Br3,2007,2006-09-30,2007-02-28,2007-09-30,64.1449433232149,-16.3953601204047,435.04,,,0.2,,,5.96,,-0.2,-5.96,-6.16,-0.2,-5.96,-6.16,,,,432.04,RGI60-06.00483
Br3,2008,2007-09-30,2008-05-01,2008-10-01,64.1450084323153,-16.3950371424138,432.2,,,0.3,,,5.6,,-0.3,-5.6,-5.9,-0.3,-5.6,-5.9,,,,429.2,RGI60-06.00483
Br3,2009,2008-10-01,2009-02-22,2009-09-30,64.1449229437558,-16.3950758488761,428.2,,,0.2,,,5.042,0.0,-0.2,-5.042,-5.242,-0.2,-5.042,-5.242,,,,425.2,RGI60-06.00483
Br3,2010,2009-09-30,2010-04-30,2010-10-13,64.1442594528149,-16.3943853988524,421.28,,,1.13,,,5.85,0.0,-1.13,-5.85,-6.98,-1.13,-5.85,-6.98,,,,418.28,RGI60-06.00483
Br3,2011,2010-10-13,2011-05-01,2011-10-01,64.142490948798,-16.4027588219224,415.01,0.75,500.0,,,,5.65,0.0,0.35,-6.0,-5.65,0.35,-6.0,-5.65,0.375,,,412.01,RGI60-06.00483
Br3,2012,2011-10-01,2012-04-20,2012-09-30,64.1421792718253,-16.4022801755813,406.226312112052,0.75,500.0,,,,4.977,0.0,0.37,-5.347,-4.977,0.37,-5.347,-4.977,0.375,,,403.226312112052,RGI60-06.00483
Br3,2013,2012-09-30,2013-05-01,,64.1420240519335,-16.4020203431754,404.86,,0.0,,,600.0,,0.0,0.75,,,0.75,,,,,,401.86,RGI60-06.00483
Br3,2014,,2014-05-07,,64.1418115157884,-16.4017383637728,401.4,0.6,600.0,,,600.0,,,0.26,,,0.26,,,0.36,,,398.4,RGI60-06.00483
Br3,2015,,2015-04-15,2015-10-15,64.1418115157884,-16.4017383637728,401.4,1.45,500.0,,,,4.275,,0.725,-5.0,-4.275,0.725,-5.0,-4.275,0.725,,,398.4,RGI60-06.00483
Br3,2016,2015-10-15,2016-05-08,2016-10-09,64.1414848202645,-16.401258482475,391.59,0.8,500.0,,,,5.4,0.0,0.4,-5.8,-5.4,0.4,-5.8,-5.4,0.4,,,388.59,RGI60-06.00483
Br3,2017,2016-10-09,2017-05-01,2017-10-25,64.1412696572074,-16.4009453091871,387.1,0.9,450.0,,,600.0,0.0,0.0,0.4,,,0.4,,,0.405,,,384.1,RGI60-06.00483
Br3,2018,2017-10-25,2018-05-08,2018-10-10,64.1410754557007,-16.4006895759955,381.09,,,,,,3.95,,0.0,-3.95,-3.95,0.0,-3.95,-3.95,,,,378.09,RGI60-06.00483
Br3,2019,2018-10-10,2019-05-01,2019-11-28,64.1408980054906,-16.4004018438752,375.62,,,2.35,,,7.3,0.0,-2.35,-7.3,-9.65,-2.35,-7.3,-9.65,,,,372.62,RGI60-06.00483
Br3,2020,2019-11-28,2020-05-01,2020-10-10,64.1407121910049,-16.400258184575,370.1,1.65,500.0,,,,4.905,0.0,0.825,-5.73,-4.905,0.825,-5.73,-4.905,0.825,,,367.1,RGI60-06.00483
Br3,2021,2020-10-10,2021-04-13,,64.140565126268,-16.4000177541485,364.04,0.3,500.0,,,,-7.35,0.0,0.15,-7.5,-7.35,0.15,-7.5,-7.35,0.15,,,361.04,RGI60-06.00483
Br3,2022,,2022-03-30,,64.1404001996866,-16.3997625641764,357.84,,0.0,0.688888888888889,,,,0.0,-0.62,,,-0.62,,,,,,354.84,RGI60-06.00483
Br4,2004,,2004-04-26,2004-08-26,64.2083333307421,-16.3333333667751,647.0,,,,,,4.14,0.0,0.0,-4.14,-4.14,0.0,-4.14,-4.14,,,,644.0,RGI60-06.00483
Br4,2012,2011-10-01,2012-04-20,2012-09-30,64.195952841798,-16.3687306152855,572.670068667386,1.2,500.0,,,,3.672,0.0,0.6,-4.272,-3.672,0.6,-4.272,-3.672,0.6,,,569.670068667386,RGI60-06.00483
Br4,2013,2012-09-30,2013-05-01,2013-10-01,64.1822409821102,-16.3372409638286,544.19,1.8,500.0,,,,3.195,0.0,0.9,-4.095,-3.195,0.9,-4.095,-3.195,0.9,,,541.19,RGI60-06.00483
Br4,2014,2013-10-01,2014-05-07,2014-09-30,64.1788869850195,-16.3372954093987,527.48,0.9,560.0,,,,6.116,,0.504,-6.62,-6.116,0.504,-6.62,-6.116,0.504,,,524.48,RGI60-06.00483
Br4,2015,2014-09-30,2015-04-15,2015-10-15,64.1788869850195,-16.3372954093987,527.48,2.25,470.0,,,,3.888,,1.06,-4.948,-3.888,1.06,-4.948,-3.888,1.0575,,,524.48,RGI60-06.00483
Br4,2016,2015-10-15,2016-05-08,2016-10-10,64.1813895967848,-16.3364204631072,533.62,1.35,500.0,,,,3.384,0.0,0.675,-4.059,-3.384,0.675,-4.059,-3.384,0.675,,,530.62,RGI60-06.00483
Br4,2017,2016-10-10,2017-05-01,2017-10-29,64.1786890256235,-16.3365631503857,514.81,0.2,500.0,,,,6.075,0.0,0.1,-6.175,-6.075,0.1,-6.175,-6.075,0.1,,,511.81,RGI60-06.00483
Br5,1998,1997-10-01,1998-03-21,,64.2180833333329,-16.3159333333334,700.0,,,,,,,,0.73,,,0.73,,,,,,697.0,RGI60-06.00483
